Gene_set;Term;Overlap;P-value;Adjusted P-value;Odds Ratio;Combined Score;Genes
gs_ind_0;CHAGAS DISEASE;3/103;0.00022378329654490828;0.022116450318529136;37.14991708126036;312.2388267607156;"PIK3CB;GNAL;PPP2CB"
gs_ind_0;T CELL RECEPTOR SIGNALING PATHWAY;3/119;0.0003428907026128548;0.022116450318529136;31.983690987124465;255.16904709503217;"PIK3CB;MALT1;PPP2CB"
gs_ind_0;COLORECTAL CANCER;2/86;0.004732906612313394;0.12210899059768557;27.902888966237384;149.37018494783123;"PIK3CB;EREG"
gs_ind_0;B CELL RECEPTOR SIGNALING PATHWAY;2/82;0.00431174767641177;0.12210899059768557;29.303982462550238;159.6015606677867;"PIK3CB;MALT1"
gs_ind_0;ERBB SIGNALING PATHWAY;2/83;0.0044153022410660415;0.12210899059768557;28.940815590039698;156.9367526390079;"PIK3CB;EREG"
gs_ind_0;C-TYPE LECTIN RECEPTOR SIGNALING PATHWAY;2/104;0.006853826470489562;0.12231576988342123;22.951219512195124;114.36473735572221;"PIK3CB;MALT1"
gs_ind_0;AMPK SIGNALING PATHWAY;2/121;0.00918684794250186;0.12231576988342123;19.644351464435147;92.13166241558427;"PIK3CB;PPP2CB"
gs_ind_0;AMOEBIASIS;2/100;0.006350995402424122;0.12231576988342123;23.89519259480442;120.88921360378393;"PIK3CB;GNAL"
gs_ind_0;PI3K-AKT SIGNALING PATHWAY;3/355;0.007930631827280038;0.12231576988342123;10.25806146572104;49.6184748437626;"PIK3CB;EREG;PPP2CB"
gs_ind_0;SPHINGOLIPID SIGNALING PATHWAY;2/123;0.0094818426266218;0.12231576988342123;19.31614621157105;89.98188374027166;"PIK3CB;PPP2CB"
gs_ind_0;DOPAMINERGIC SYNAPSE;2/131;0.01070419297783232;0.1255309903763972;18.104701339995458;82.1431979666163;"GNAL;PPP2CB"
gs_ind_0;CELL CYCLE;2/157;0.015133001261138306;0.1428382324824633;15.028371477208246;62.98206247190947;"RAD21;PPP2CB"
gs_ind_0;NEUTROPHIL EXTRACELLULAR TRAP FORMATION;2/159;0.015501823680267335;0.1428382324824633;14.833800186741364;61.809443093929154;"PIK3CB;PADI4"
gs_ind_0;HEPATITIS C;2/158;0.015316919846366833;0.1428382324824633;14.930464198458937;62.39138182744266;"PIK3CB;PPP2CB"
gs_ind_0;AUTOPHAGY - ANIMAL;2/167;0.017016260880506024;0.1463398435723518;14.10254131864226;57.44791304275282;"PIK3CB;PPP2CB"
gs_ind_0;BREAST CANCER;1/146;0.1662040919249652;0.2531561185527892;8.633206728160607;15.492624238160543;PIK3CB
gs_ind_0;CHRONIC MYELOID LEUKEMIA;1/76;0.08990460267695408;0.2531561185527892;16.783896828163122;40.43251053019231;PIK3CB
gs_ind_0;CHOLINE METABOLISM IN CANCER;1/98;0.11453506925513629;0.2531561185527892;12.961133603238867;28.08514628210562;PIK3CB
gs_ind_0;CHOLESTEROL METABOLISM;1/51;0.06116828154953577;0.2531561185527892;25.170922355393433;70.33074116123488;APOC1
gs_ind_0;CELLULAR SENESCENCE;1/156;0.17662054782752734;0.2531561185527892;8.067862582501268;13.987670025791685;PIK3CB
gs_ind_0;CENTRAL CARBON METABOLISM IN CANCER;1/68;0.08079632188621941;0.2531561185527892;18.791812865497075;47.276890723057114;PIK3CB
gs_ind_0;CHOLINERGIC SYNAPSE;1/111;0.12880583157927056;0.2531561185527892;11.41771850440581;23.400033941647113;PIK3CB
gs_ind_0;CARBOHYDRATE DIGESTION AND ABSORPTION;1/47;0.05649545171538898;0.2531561185527892;27.34974533106961;78.59209539166928;PIK3CB
gs_ind_0;GLYCOSYLPHOSPHATIDYLINOSITOL (GPI)-ANCHOR BIOSYNTHESIS;1/30;0.036401508478760426;0.2531561185527892;43.20160570918822;143.1331866895445;PGAP1
gs_ind_0;ECM-RECEPTOR INTERACTION;1/88;0.10341477292413424;0.2531561185527892;14.46045112781955;32.81087141900661;HMMR
gs_ind_0;FLUID SHEAR STRESS AND ATHEROSCLEROSIS;1/138;0.1577857006575127;0.2531561185527892;9.144688995215311;16.88582818443947;PIK3CB
gs_ind_0;ESTROGEN SIGNALING PATHWAY;1/135;0.15460913507143445;0.2531561185527892;9.352181569164546;17.459167448366475;PIK3CB
gs_ind_0;FC EPSILON RI SIGNALING PATHWAY;1/68;0.08079632188621941;0.2531561185527892;18.791812865497075;47.276890723057114;PIK3CB
gs_ind_0;BACTERIAL INVASION OF EPITHELIAL CELLS;1/78;0.09216894315913672;0.2531561185527892;16.346689303904924;38.972665835967156;PIK3CB
gs_ind_0;APOPTOSIS;1/136;0.15566918631272417;0.2531561185527892;9.281996504175568;17.264718852186;PIK3CB
gs_ind_0;AGE-RAGE SIGNALING PATHWAY IN DIABETIC COMPLICATIONS;1/100;0.11674417444892737;0.2531561185527892;12.697434541126686;27.271172556587608;PIK3CB
gs_ind_0;AUTOPHAGY - OTHER;1/32;0.03878532473499624;0.2531561185527892;40.44862155388471;131.44642474000446;PPP2CB
gs_ind_0;INFLAMMATORY MEDIATOR REGULATION OF TRP CHANNELS;1/97;0.11342865299780168;0.2531561185527892;13.09708208344696;28.506863261977934;PIK3CB
gs_ind_0;INOSITOL PHOSPHATE METABOLISM;1/78;0.09216894315913672;0.2531561185527892;16.346689303904924;38.972665835967156;PIK3CB
gs_ind_0;HUMAN PAPILLOMAVIRUS INFECTION;2/328;0.05920808732112617;0.2531561185527892;7.003423115034682;19.796556063344006;"PIK3CB;PPP2CB"
gs_ind_0;HIF-1 SIGNALING PATHWAY;1/110;0.1277154759241758;0.2531561185527892;11.523431867339582;23.714650455499445;PIK3CB
gs_ind_0;GNRH SECRETION;1/64;0.0762114878502601;0.2531561185527892;19.985495234148363;51.44752257630267;PIK3CB
gs_ind_0;HIPPO SIGNALING PATHWAY;1/155;0.17558419861145114;0.2531561185527892;8.121103730199284;14.127769175539305;PPP2CB
gs_ind_0;GROWTH HORMONE SYNTHESIS, SECRETION AND ACTION;1/118;0.13640403931101622;0.2531561185527892;10.728107502799553;21.37182685688889;PIK3CB
gs_ind_0;FC GAMMA R-MEDIATED PHAGOCYTOSIS;1/98;0.11453506925513629;0.2531561185527892;12.961133603238867;28.08514628210562;PIK3CB
