Gene_set;Term;Overlap;P-value;Adjusted P-value;Odds Ratio;Combined Score;Genes
gs_ind_0;Regulation of Fibroblast Proliferation (GO:0048145);1/47;0.0397061362638329;0.0841048159043006;38.84258064516129;125.31585783761906;EREG
gs_ind_0;Regulation of Dendrite Development (GO:0050773);1/46;0.03887670165958267;0.0841048159043006;39.698901098901096;128.91662890520158;KCTD12
gs_ind_0;MRNA Transcription (GO:0009299);1/42;0.03555234585552858;0.0841048159043006;43.53686746987952;145.2716049757706;EREG
gs_ind_0;Homotypic Cell-Cell Adhesion (GO:0034109);1/47;0.0397061362638329;0.0841048159043006;38.84258064516129;125.31585783761906;PIK3CB
gs_ind_0;Positive Regulation of Cytokine Production (GO:0001819);2/358;0.03674963287694842;0.0841048159043006;8.989267638270626;29.697187667599138;"MALT1;EREG"
gs_ind_0;Neg Reg Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0051898);1/47;0.0397061362638329;0.0841048159043006;38.84258064516129;125.31585783761906;PIK3CB
gs_ind_0;Positive Regulation of T Cell Mediated Immunity (GO:0002711);1/50;0.04219047737191552;0.08699452413855148;36.481212121212124;115.48349276913275;MALT1
gs_ind_0;Positive Regulation of Immune System Process (GO:0002684);1/50;0.04219047737191552;0.08699452413855148;36.481212121212124;115.48349276913275;PIK3CB
gs_ind_0;Positive Regulation of Smooth Muscle Cell Proliferation (GO:0048661);1/50;0.04219047737191552;0.08699452413855148;36.481212121212124;115.48349276913275;EREG
gs_ind_0;Nucleosome Assembly (GO:0006334);1/51;0.04301727178055864;0.08792126600763302;35.75643564356436;112.49523781569793;PADI4
gs_ind_0;Regulation of Lipid Metabolic Process (GO:0019216);1/58;0.04878641193695051;0.08811809287836798;31.38886956521739;94.80391100209494;APOC1
gs_ind_0;Regulation of Smooth Muscle Cell Proliferation (GO:0048660);1/54;0.04549370386689225;0.08811809287836798;33.74467289719626;104.27715848270311;EREG
gs_ind_0;Regulation of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803);1/58;0.04878641193695051;0.08811809287836798;31.38886956521739;94.80391100209494;PPP2CB
gs_ind_0;DNA Recombination (GO:0006310);1/55;0.04631786578571068;0.08811809287836798;33.123302752293576;101.76232234232003;RAD21
gs_ind_0;Epidermal Cell Differentiation (GO:0009913);1/58;0.04878641193695051;0.08811809287836798;31.38886956521739;94.80391100209494;EREG
gs_ind_0;Positive Regulation of Innate Immune Response (GO:0045089);1/53;0.04466888454691549;0.08811809287836798;34.389714285714284;106.899674234691;EREG
gs_ind_0;Positive Regulation of Immune Effector Process (GO:0002699);1/57;0.04796421934088537;0.08811809287836798;31.946548672566372;97.03125153064829;MALT1
gs_ind_0;Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173);1/53;0.04466888454691549;0.08811809287836798;34.389714285714284;106.899674234691;EREG
gs_ind_0;Cholesterol Transport (GO:0030301);1/56;0.04714137078370376;0.08811809287836798;32.524324324324326;99.34894103014241;APOC1
gs_ind_0;Positive Regulation of Interleukin-1 Beta Production (GO:0032731);1/56;0.04714137078370376;0.08811809287836798;32.524324324324326;99.34894103014241;MALT1
gs_ind_0;Regulation of Mitotic Nuclear Division (GO:0007088);1/57;0.04796421934088537;0.08811809287836798;31.946548672566372;97.03125153064829;EREG
gs_ind_0;Regulation of Protein Kinase Activity (GO:0045859);1/54;0.04549370386689225;0.08811809287836798;33.74467289719626;104.27715848270311;EREG
gs_ind_0;Positive Regulation of Protein Kinase Activity (GO:0045860);1/57;0.04796421934088537;0.08811809287836798;31.946548672566372;97.03125153064829;EREG
gs_ind_0;Post-translational Protein Modification (GO:0043687);1/54;0.04549370386689225;0.08811809287836798;33.74467289719626;104.27715848270311;PADI4
gs_ind_0;Protein-DNA Complex Assembly (GO:0065004);1/57;0.04796421934088537;0.08811809287836798;31.946548672566372;97.03125153064829;PADI4
gs_ind_0;Triglyceride Metabolic Process (GO:0006641);1/59;0.049607949051275496;0.08891270868420917;30.85025641025641;92.66195956948296;APOC1
gs_ind_0;Protein Localization to Chromosome (GO:0034502);1/60;0.05042883116291813;0.08969402794625896;30.329747899159663;90.60078697646061;RAD21
gs_ind_0;Regulation of Interleukin-2 Production (GO:0032663);1/62;0.05206863229279627;0.0912179798813649;29.33951219512195;86.70390870624702;MALT1
gs_ind_0;ERBB Signaling Pathway (GO:0038127);1/62;0.05206863229279627;0.0912179798813649;29.33951219512195;86.70390870624702;EREG
gs_ind_0;Positive Regulation of Interleukin-1 Production (GO:0032732);1/63;0.05288755226755662;0.09176541637799844;28.86816;84.86047577880164;MALT1
gs_ind_0;Protein Modification Process (GO:0036211);2/439;0.05316880348081455;0.09176541637799844;7.28472049689441;21.37543483104119;"PADI4;PPP2CB"
gs_ind_0;Nucleosome Organization (GO:0034728);1/64;0.05370581915268469;0.09201070487187892;28.411653543307086;83.08232099271285;PADI4
gs_ind_0;Sensory Perception (GO:0007600);1/65;0.054523433425648575;0.09272963495019064;27.969302325581396;81.36618819827284;GNAL
gs_ind_0;Glycolipid Biosynthetic Process (GO:0009247);1/66;0.0553403955635992;0.09343704468346822;27.540458015267177;79.70903000913026;PGAP1
gs_ind_0;Regulation of Cell-Matrix Adhesion (GO:0001952);1/68;0.05697236534147789;0.09550043974506726;26.72088888888889;76.56039550595938;PIK3CB
gs_ind_0;Regulation of Stress Fiber Assembly (GO:0051492);1/74;0.061852672960241564;0.0973377496100196;24.52979591836735;68.26642116408904;RHPN2
gs_ind_0;Positive Regulation of Phosphorylation (GO:0042327);1/72;0.06022850023652808;0.0973377496100196;25.2193006993007;70.85638967391016;EREG
gs_ind_0;Regulation of DNA Replication (GO:0006275);1/73;0.061040910762989356;0.0973377496100196;24.869793103448277;69.54118833132883;EREG
gs_ind_0;Macromolecule Modification (GO:0043412);1/75;0.06266378730258773;0.0973377496100196;24.198926174496645;67.03033712073858;PADI4
gs_ind_0;Macromolecule Catabolic Process (GO:0009057);1/74;0.061852672960241564;0.0973377496100196;24.52979591836735;68.26642116408904;MALT1
gs_ind_0;Negative Regulation of Epithelial Cell Proliferation (GO:0050680);1/75;0.06266378730258773;0.0973377496100196;24.198926174496645;67.03033712073858;EREG
gs_ind_0;Phospholipid Transport (GO:0015914);1/72;0.06022850023652808;0.0973377496100196;25.2193006993007;70.85638967391016;APOC1
gs_ind_0;Skin Development (GO:0043588);1/72;0.06022850023652808;0.0973377496100196;25.2193006993007;70.85638967391016;EREG
gs_ind_0;Positive Regulation of Small GTPase Mediated Signal Transduction (GO:0051057);1/72;0.06022850023652808;0.0973377496100196;25.2193006993007;70.85638967391016;PIK3CB
