;Name;Term;ES;NES;NOM p-val;FDR q-val;FWER p-val;Tag %;Gene %;Lead_genes
103;prerank;CHEMICAL CARCINOGENESIS - RECEPTOR ACTIVATION;0.24388536579234285;1.1376440291954393;0.20902612826603326;1.0;1.0;36/148;17.99%;"KLF4;FGF18;PIK3R2;CACNA1C;CCND1;KPNA2;XIAP;RXRG;DLL4;CDC25A;ADRB1;ESR1;CREB5;GNAI3;GSTM2;EPHX1;PPARA;SOS1;PGR;VEGFA;STAT5B;CREB3L4;PRKCB;EPHX2;ATF6B;PIK3CB;GSTM4;MAP2K1;PAQR5;EPHX4;CYP1B1;ADCY5;GNAI2;KPNA3;JUN;GRB2"
104;prerank;HUMAN CYTOMEGALOVIRUS INFECTION;-0.2476452322828741;-1.133928069857581;0.17750439367311072;0.5808464701082513;1.0;37/180;15.73%;"TNFRSF1A;GNG10;FADD;GNG13;BID;CDKN2A;CASP9;MAP2K6;MAPK13;NRAS;EIF4EBP1;PRKCG;AKT2;BAK1;CCL2;RB1;CHUK;NFATC1;PDGFRA;TAPBPL;CASP8;STING1;PLCB2;GNG12;GNA12;PTK2;B2M;CCR5;IKBKB;NCOA3;ROCK2;RAC2;IL10RA;GNGT2;CREB3L2;ADCY8;PTGER1"
105;prerank;PEROXISOME;-0.28161325816409516;-1.1299941869245926;0.2290909090909091;0.5854532485362699;1.0;14/75;13.08%;"PEX2;HMGCL;SLC27A2;ABCD1;PAOX;HMGCLL1;CRAT;SLC25A17;DAO;SOD1;PRDX1;DDO;SYCP2;PEX10"
106;prerank;PRION DISEASE;-0.23891455257359384;-1.1284007238090574;0.17206132879045996;0.5829133798789239;1.0;49/218;19.25%;"GRIN2B;TUBB6;C1QB;KIF5B;TUBA1C;CYBB;GRIN2A;C1QA;NCF2;C1QC;SEM1;CASP9;MAPK13;PSMB4;NDUFA6;NCF4;CYBA;CXCL10;PTGS1;NCF1;EGR1;NDUFB4;NDUFV2;SOD1;COX6C;PSMA3;CASP12;COX7A1;UQCRB;RAC2;NDUFB1;COX7C;PSMA2;CREB3L2;NDUFA5;GRIN2C;GPRIN1;FYN;LAMC1;PRNP;HSPA1L;BAX;COX6A2;ATF4;NDUFA2;PSMD8;COX7B;NDUFC1;CAV1"
107;prerank;TYROSINE METABOLISM;-0.36252118242478004;-1.1275794427984545;0.2851919561243144;0.578019018705764;1.0;9/22;20.86%;"S100A9;ATAT1;COMT;IL4I1;FAH;ALDH3A1;DDC;AOC3;TOMT"
108;prerank;INFLAMMATORY BOWEL DISEASE;-0.34625290920253304;-1.1271424640920753;0.2865612648221344;0.5722838879210534;1.0;7/29;16.67%;"TLR2;NFATC1;GATA3;STAT1;TGFB1;IL21R;IL12RB1"
109;prerank;TYPE II DIABETES MELLITUS;0.31104365714686844;1.1261476724801434;0.26609442060085836;1.0;1.0;17/39;32.50%;"PIK3R2;CACNA1C;PDHX;PRKCE;CACNA1E;MAFA;PIK3CB;HKDC1;IRS1;ABCC8;CACNA1A;PRKCD;CLSTN1;CACNA1D;PKM;MAPK1;SOCS4"
110;prerank;FOLATE BIOSYNTHESIS;-0.3878767946236038;-1.124913518674976;0.29902912621359223;0.5716919410150936;1.0;6/18;16.43%;"FPGS;ALPL;MOCOS;PTS;DHFR;GPHN"
111;prerank;EPSTEIN-BARR VIRUS INFECTION;-0.2526022920008974;-1.1244833392811469;0.1968365553602812;0.5660453565146613;1.0;29/153;12.52%;"FADD;BID;SEM1;IRAK1;CASP9;IKBKE;MAP2K6;MAPK13;JAK3;GADD45A;TLR2;AKT2;BTK;BAK1;RB1;CHUK;TAPBPL;CASP8;CXCL10;RUNX3;ENTPD1;B2M;IKBKB;OAS2;SYK;UXT;CCND2;MYD88;STAT1"
112;prerank;FOCAL ADHESION;0.23544369574917026;1.1200597235575782;0.20947630922693267;1.0;1.0;53/185;22.97%;"CHAD;PIK3R2;ITGA2;COL4A3;PPP1CC;CCND1;XIAP;ITGA1;VAV2;MYLK4;BCAR1;PDGFC;SOS1;ITGA11;PKN1;VEGFA;ACTN1;IGF1R;SLTM;ARHGEF7;PRKCB;PIK3CB;PIP5K1B;MAP2K1;COL6A6;LMNB2;ACTG1;CRKL;BRAF;ITGA10;CAV2;PTEN;GSK3B;LAMA1;COL9A2;JUN;COL4A6;ZYX;GRB2;ITGA4;LAMC3;RAP1B;PDGFA;PGF;LAMB1;LAMC2;COL6A2;SRC;PARVB;VEGFD;FN1;COMP;PRKCA"
