;Name;Term;ES;NES;NOM p-val;FDR q-val;FWER p-val;Tag %;Gene %;Lead_genes
30;prerank;FLUID SHEAR STRESS AND ATHEROSCLEROSIS;-0.3933614946606839;-1.6524505574520731;0.0;0.04137813114473797;0.624;47/118;23.40%;"TNFRSF1A;RAC2;HSP90B1;ARHGEF2;VCAM1;NCF1;TRPV4;MMP9;NFE2L2;CYBA;NPPC;ICAM1;NCF2;MAPK13;MAP3K5;NCOA3;MAP2K6;AKT2;IKBKB;GSTA4;GSTO2;PTK2;BMP4;GSTA1;MGST1;SDC4;SDC2;MMP2;ITGB3;BMPR1B;DUSP12;NFKB1;MEF2C;NQO1;CHUK;GSTP1;RNASE1;CDH5;PLAT;KEAP1;GSTM1;RHOA;THBD;KDR;ITGAV;PDGFB;GSTM5"
31;prerank;LIPID AND ATHEROSCLEROSIS;-0.3765413274133078;-1.6377524452010876;0.0;0.04589446748797952;0.669;44/160;14.94%;"TNFRSF1A;BID;HSP90B1;CYBB;VCAM1;NRAS;VAV1;NCF1;LBP;NCF4;MMP9;NFE2L2;CYBA;PLCG1;HSPA5;IRF7;ICAM1;NCF2;TLR2;MAPK13;MAP3K5;MAP2K6;AKT2;VLDLR;ROCK2;ATF6;IKBKB;MYD88;CASP8;NFATC1;ITPR1;PTK2;IRAK1;LYN;NLRP3;XBP1;PLCB2;CASP7;IKBKE;TNFSF10;IL18;POU2F1;RXRA;NFKB1"
32;prerank;VIRION - EBOLAVIRUS, LYSSAVIRUS AND MORBILLIVIRUS;-0.683707796351084;-1.6344101652033605;0.02214022140221402;0.04603142939468493;0.682;5/9;19.72%;"FCGR2B;NPC1;NCAM2;NCAM1;ASGR1"
33;prerank;MORPHINE ADDICTION;0.38873589788905627;1.631460915806193;0.005434782608695652;0.27828717894514327;0.655;30/82;20.40%;"GABRA1;PDE2A;PRKCB;GABBR2;PDE7B;PRKCA;GNG8;GNB5;GABRA5;PDE3B;GABRB3;GRK2;PDE4C;PDE8B;GABRG2;PRKCG;GRK3;GABRA3;GNG3;GNAI2;GNG4;ADCY2;GNB1;KCNJ9;GABBR1;GNB3;CACNA1A;PDE1B;GNAI1;GNB2"
34;prerank;OOCYTE MEIOSIS;0.36884087540010474;1.6312301232611663;0.0;0.22370785329246376;0.657;41/102;24.85%;"REC8;PPP3CA;PPP1CC;PGR;CALM2;PRKCA;CCNE1;ANAPC5;MAD1L1;PLK1;MAPK3;ANAPC7;CDK1;CDC20;PKMYT1;PPP2R1A;MAPK12;YWHAB;CAMK2A;CAMK2D;ADCY2;YWHAH;PPP2R5B;MAPK11;RPS6KA3;CALM1;MAP2K1;CCNB2;IGF1R;CAMK2G;PPP3R1;PPP2CB;PPP3CC;CALML4;RBX1;ADCY5;CALM3;YWHAZ;ANAPC4;MAD2L2;PPP3CB"
35;prerank;PERTUSSIS;-0.44241353853084214;-1.6228068824433335;0.0032310177705977385;0.049866047202005964;0.72;18/54;18.16%;"ITGAM;C1QA;C1QB;IRF8;ITGB2;C4B;C3;C1QC;MAPK13;MYD88;IRAK1;NLRP3;ITGA5;CASP7;NFKB1;HNRNPC;TRAF6;IRF1"
36;prerank;HEPATITIS C;-0.37875297651792655;-1.6109136263962507;0.0030257186081694403;0.054691136378748596;0.76;35/121;18.30%;"TNFRSF1A;BID;OAS2;NRAS;TLR3;CLDN10;CLDN11;EIF2AK1;IRF9;SOCS3;FADD;IRF7;CLDN22;SCARB1;STAT1;EIF2AK2;CLDN1;CFLAR;AKT2;CD81;IKBKB;IFIT1;CASP8;PPP2R1B;EGFR;IKBKE;RXRA;NFKB1;RB1;YWHAQ;PSME3;YWHAE;TRAF6;OAS3;CHUK"
37;prerank;FC GAMMA R-MEDIATED PHAGOCYTOSIS;-0.39631705473432627;-1.6101652766110066;0.0032258064516129032;0.05335622331433223;0.763;25/86;14.21%;"RAC2;INPP5D;PLA2G4A;FCGR2B;MARCKSL1;PTPRC;VAV1;NCF1;HCK;WASF2;PLCG1;SYK;GSN;VASP;ARF6;PLPP2;DNM2;AKT2;ASAP2;LYN;SPNS1;INPPL1;ARPC5;SPHK1;ARPC5L"
38;prerank;JAK-STAT SIGNALING PATHWAY;-0.3957166258111417;-1.603675693515551;0.007874015748031496;0.05513508016412231;0.781;32/99;19.48%;"PTPN6;CSF2RB;CCND3;IRF9;SOCS3;JAK3;STAT1;IL3RA;GFAP;AKT2;CSF3R;CCND2;PDGFRA;THPO;CISH;PTPN2;IFNLR1;IL7;EGFR;CFH;IL10RA;CSF2RA;IL21R;IL20RB;PIAS3;SOCS6;CNTF;MCL1;CTF1;IL2RB;BCL2L1;STAT2"
39;prerank;PHAGOSOME;-0.39349835934162375;-1.5997033881786573;0.004702194357366771;0.05550521026284042;0.791;22/101;7.76%;"THBS1;ITGAM;ITGB2;TUBA1C;CYBB;TUBB6;CTSS;C3;FCGR2B;MPO;NCF1;NCF4;CYBA;MRC2;SCARB1;NCF2;TLR2;ATP6V1G1;THBS4;TCIRG1;THBS2;VAMP3"
