;Name;Term;ES;NES;NOM p-val;FDR q-val;FWER p-val;Tag %;Gene %;Lead_genes
124;prerank;OTHER TYPES OF O-GLYCAN BIOSYNTHESIS;0.3492835577003134;1.3180353878180502;0.10465116279069768;0.19603261380074774;1.0;14/39;19.11%;"POFUT2;GALNTL6;C1GALT1C1;GALNT12;COLGALT1;MFNG;RFNG;LFNG;POMT1;B4GALT2;GALNT6;GXYLT2;PLOD3;B4GALT3"
125;prerank;BASAL CELL CARCINOMA;0.33351572946064495;1.3143134010934445;0.10603290676416818;0.19843578616052268;1.0;25/53;32.43%;"WNT7B;FZD9;SLC25A23;WNT4;FZD6;HHIP;WNT11;AXIN2;TCF7;GADD45G;BMP2;BAX;WNT2B;SMOX;GADD45B;BMP4;WNT5A;TCF7L2;FZD5;CDPF1;GLI3;POLK;SUFU;BAK1;AXIN1"
126;prerank;STARCH AND SUCROSE METABOLISM;-0.40829966475471413;-1.30989615973742;0.13226452905811623;0.2888157409085113;1.0;6/20;14.94%;"AGL;PGM2L1;HOOK3;ENPP1;PYGB;UGP2"
127;prerank;FANCONI ANEMIA PATHWAY;-0.34015539381587234;-1.3098489569761447;0.08461538461538462;0.28107063396065024;1.0;24/46;34.42%;"RAD51;SLX4;POLR1B;TELO2;FAN1;TOP3A;EME2;FANCD2;BRCA2;BRCA1;PMS2;MUS81;PALB2;BLM;POLR1A;ATRIP;REV1;FANCM;UBE2T;POLI;SLX1B;WDR48;FAAP24;POLN"
128;prerank;SPHINGOLIPID SIGNALING PATHWAY;0.2894491501642957;1.3095836751512022;0.04024144869215292;0.20230274523449543;1.0;34/110;19.44%;"BID;TNFRSF1A;RNASE1;PPP2R5A;RAC2;S1PR5;PRKCB;MAPK13;ORMDL2;FCER1G;PLD2;S1PR1;PRKCSH;MAP2K1;SPTSSA;PLCB2;PIK3R2;PPP2R1B;MAPK3;GNAI2;ABCC1;PPP2R1A;TRADD;RELA;TANK;SMPD1;PRKCG;AKT1;BAX;GNA12;DEGS2;SGMS2;CERS1;HRAS"
129;prerank;MISMATCH REPAIR;-0.40037509876595356;-1.3067522823030013;0.142570281124498;0.27909391162268776;1.0;10/22;22.25%;"RFC3;POLD1;POLR1B;MSH2;MSH3;RFC4;PMS2;EXO1;MSH6;SSBP1"
130;prerank;HEPATOCELLULAR CARCINOMA;0.27988611589134227;1.3036220107166874;0.04735883424408015;0.207639359820229;1.0;47/147;22.45%;"GSTM1;GSTP1;GSTM5;GSTM2;WNT7B;FZD9;SLC25A23;TGFB2;GSTA4;TGFB3;MYC;PRKCB;RB1;WNT4;FZD6;GSTA1;MAP2K1;PIK3R2;RPS6KB2;IGF2;DPF1;LRP6;MAPK3;MGST1;WNT11;TGFB1;GSTA3;AXIN2;TCF7;GSTM4;SMARCB1;GSTT2;GADD45G;PRKCG;AKT1;BAX;WNT2B;SMAD3;PLCG2;GSTT1;GADD45B;HRAS;NFE2L2;TGFA;CDK4;GSTO1;WNT5A"
131;prerank;PHAGOSOME;0.2917735256939014;1.3010874875562612;0.05555555555555555;0.20867372329033565;1.0;32/101;21.80%;"NANOS1;RNASE1;MPO;ATP6V0C;CORO1A;CTSS;ITGAM;C3;ITGB2;LAMP1;TLR2;TUBB4A;VAMP3;NCF4;TLR6;ITGB5;SEC14L3;SEC61B;ATP6V1C2;CALR;THBS2;ATP6V1F;ATP6V0B;SEC61G;ATP6V0D1;THBS3;NCF1;CYBB;CYBA;ATP6V1G2;RAB5C;ATP6AP1"
132;prerank;PROTEOGLYCANS IN CANCER;-0.2667431210236187;-1.3003047519062205;0.03368421052631579;0.2831331701054477;1.0;49/177;18.99%;"PRKCA;PPP1R12B;RPS6KB1;CBL;ITPR3;HSPG2;SHH;ROCK2;ANK2;KCNH8;TIAM1;SOS1;PDPK1;CAV2;AKT3;PIK3R1;CTTN;PPP1R12A;ITGB3;PTPN11;ARHGEF12;ITGB1;ANK1;PIK3CB;CLSTN1;PIK3R3;IGF1;VAV2;MAPK1;SLTM;PRKACB;CAV1;SMAD2;FZD1;ERBB3;IQGAP1;VAV3;PTCH1;WNT16;EIF4B;FZD8;MRAS;TWIST2;PIK3CA;NRAS;HPSE;DROSHA;HSPB2;FLNA"
133;prerank;TAURINE AND HYPOTAURINE METABOLISM;0.47838028274175315;1.294740718461462;0.1464354527938343;0.21524711005377958;1.0;5/12;19.94%;"GAD2;GAD1;FMO1;GGT5;CSAD"
134;prerank;HUMAN IMMUNODEFICIENCY VIRUS 1 INFECTION;0.2663586748258304;1.2932299208692242;0.04887218045112782;0.21510067350504425;1.0;51/165;22.01%;"BID;TNFRSF1A;NFATC4;RNASE1;GNG11;PPP3CA;GNAO1;GNB2;ITPR2;RAC2;PRKCB;MAPK13;TLR2;MAP2K1;TAPBPL;TAPBP;PIK3R2;RPS6KB2;NFATC2;GNG5;MAPK3;GNAI2;GNG12;SEC14L3;B2M;GNG13;VPS72;CALR;GNG8;TRADD;RELA;TANK;STING1;PRKCG;AKT1;MYD88;CD247;BAX;ELOB;PLCG2;GNA11;CDK1;GNB3;HRAS;AP1M2;PAK4;CHEK1;GNGT2;GNG3;GNG7;BST2"
135;prerank;CARBOHYDRATE DIGESTION AND ABSORPTION;-0.36382893108380776;-1.290954036355481;0.13024282560706402;0.2930929516216706;1.0;8/30;8.82%;"CACNA1D;AKT3;PIK3R1;SLC37A4;HOOK3;PIK3CB;CLSTN1;PIK3R3"
136;prerank;RENIN SECRETION;0.3199405334835306;1.2901077226372955;0.11224489795918367;0.21680232831765803;1.0;14/57;10.39%;"ADCY5;GUCY1A1;PPP3CA;ITPR2;ADRB1;GUCY1B1;ADCYAP1;PLCB2;KCNJ2;PDE1B;PTGER2;GNAI2;ADCYAP1R1;ADRB2"
137;prerank;ABC TRANSPORTERS;-0.3698574600247753;-1.2868074652127586;0.12139917695473251;0.29343362250437144;1.0;6/32;10.12%;"ABCA7;ABCC5;ABCA1;ABCA6;ABCD2;ABCA5"
138;prerank;RETROGRADE ENDOCANNABINOID SIGNALING;0.2789785695291074;1.2838604577347945;0.05138339920948617;0.22297819088183096;1.0;39/129;21.11%;"ADCY5;SLC32A1;GRIA1;GRM1;GNG11;GNAO1;GNB2;ITPR2;PRKCB;GABRA6;MAPK13;GRM5;GABRB1;PLCB2;GNG5;DAGLA;MAPK3;ADCY7;GNAI2;GNG12;MGLL;NDUFB11;DAGLB;GNG13;PTGS2;NDUFS6;GNG8;KCNJ9;ADCY8;PRKCG;GABRA3;GABRA5;NDUFB6;GNB3;CACNA1S;GNGT2;NDUFA1;ADCY4;GNG3"
139;prerank;ALDOSTERONE-REGULATED SODIUM REABSORPTION;-0.3743149122190765;-1.2830210215367206;0.14937759336099585;0.2930091430182027;1.0;12/28;17.27%;"PRKCA;PDPK1;PIK3R1;PIK3CB;CLSTN1;PIK3R3;IGF1;MAPK1;NEDD4L;INSR;PIK3CA;NRAS"
140;prerank;VIRION - HEPATITIS VIRUSES;0.3608552201175253;1.282371695778202;0.13060428849902533;0.22270822979271385;1.0;8/33;9.47%;"EPCAM;CLDN10;CD81;CLDN11;LAMP1;CLDN5;CLDN3;CLDN2"
141;prerank;RIBOSOME BIOGENESIS IN EUKARYOTES;-0.30732258201072626;-1.2797118507717353;0.07392197125256673;0.2920818988947273;1.0;28/68;28.73%;"UTP6;BMS1;RAN;MDN1;RIOK1;HEATR1;GAR1;TCOF1;NOP58;NVL;GNL3L;WDR75;NOL6;GTPBP4;UTP4;UTP15;DROSHA;RIOK2;NOP56;GNL3;LSG1;NMD3;GNL2;RBM28;TBL3;RPP30;REXO1;FBL"
142;prerank;COLLECTING DUCT ACID SECRETION;0.4272704595658988;1.2795992467767507;0.178;0.22427041650228258;1.0;10/18;33.77%;"ATP6V0C;SLC4A1;ATP6V1C2;ATP6V1F;ATP6V0D1;ATP6V1G2;TCIRG1;ATP6V1G1;ATP6V1D;ATP6V1E1"
143;prerank;BLADDER CANCER;0.35327267265213497;1.2788178005750468;0.1242603550295858;0.2231986620856754;1.0;12/35;22.33%;"MYC;MMP9;RB1;FGFR3;MAP2K1;MAPK3;FZR1;SCO2;HRAS;RASSF1;CDK4;RPS6KA5"
144;prerank;AXON GUIDANCE;-0.2651766617523123;-1.2787248565324683;0.055793991416309016;0.2874351414123112;1.0;49/170;20.19%;"SEMA3G;PRKCA;SLIT2;SSH2;ENAH;GSK3B;EPHB6;SHH;ROCK2;ROBO2;NTNG2;PDPK1;PPP3CC;GNAI1;PIK3R1;BMPR2;SEMA4C;PTPN11;ARHGEF12;RGS3;SEMA3E;ITGB1;PLXNA1;LRIG2;PIK3CB;CLSTN1;PIK3R3;PARD3;SEMA7A;MAPK1;SLTM;ABLIM1;EFNB2;CFL2;SSH1;PTCH1;EFNB1;SRGAP2;NRP1;PLXNA4;PIK3CA;NRAS;TRPC1;EPHA7;LRRC4;EPHA6;DPYSL5;SLIT3;L1CAM"
145;prerank;THYROID HORMONE SYNTHESIS;0.31797092602860955;1.2780743740610845;0.08610567514677103;0.2217727952365639;1.0;20/59;21.06%;"ADCY5;ITPR2;PRKCB;FXYD2;CREB3L4;TSHB;CREB5;PLCB2;ATP1B2;ASGR1;ADCY7;CREB3L1;SLC5A5;ATP1A2;ADCY8;TTR;PRKCG;GPX8;GPX3;ADCY4"
146;prerank;GLUCAGON SIGNALING PATHWAY;-0.2928840352886376;-1.2755715018590348;0.08565310492505353;0.2868893318032655;1.0;20/84;17.39%;"PRKAB2;PRKCA;CPT1A;ITPR3;ACACA;AKT3;PPP3CC;PRKAA1;PDHB;ACACB;PDHA1;PHKA2;PRKACB;PPARA;PCNX4;ATF4;PYGB;PHKB;FOXO1;PFKP"
147;prerank;GLYCOSPHINGOLIPID BIOSYNTHESIS - GLOBO AND ISOGLOBO SERIES;0.46627512830173107;1.2739836623312097;0.1868583162217659;0.22549152434790365;1.0;8/13;28.60%;"FUT9;HEXA;HEXB;ST3GAL1;NAGA;A4GALT;GBGT1;B3GALNT1"
148;prerank;CUSHING SYNDROME;0.27504637225748596;1.272588465131972;0.07088122605363985;0.2252815845035312;1.0;24/127;10.18%;"ADCY5;POMC;WNT7B;FZD9;SLC25A23;CACNA1G;ITPR2;CDKN2C;RB1;WNT4;CREB3L4;FZD6;RAP1B;PDE8A;CREB5;PDE8B;MAP2K1;PLCB2;NR4A1;MAPK3;ADCY7;WNT11;GNAI2;CREB3L1"
149;prerank;ADRENERGIC SIGNALING IN CARDIOMYOCYTES;0.27581880178619933;1.2724474444274831;0.07128712871287128;0.2233593932416003;1.0;45/127;23.24%;"ADCY5;MYH7;PPP2R5A;ADRB1;FXYD2;MAPK13;CREB3L4;ATP2A3;KCNQ1;PIK3CG;CREB5;PLCB2;ATP2A1;ATP1B2;PPP2R1B;CACNG8;MAPK3;ADCY7;GNAI2;CREB3L1;ADRB2;ATP1A2;PPP1CC;PPP1CA;PPP2R1A;PIK3R6;MYL4;ADCY8;PLN;ADRA1B;POPDC2;AKT1;CACNB3;PIK3R5;CACNA1S;CACNG2;ADCY4;TPM2;TPM3;CACNG3;PPP2CB;RPS6KA5;TPM4;GNAS;TNNI3"
