Gene_set;Term;Overlap;P-value;Adjusted P-value;Odds Ratio;Combined Score;Genes
gs_ind_0;ADIPOCYTOKINE SIGNALING PATHWAY;1/61;0.14656795990143714;0.4216616974053289;9.634968337447676;18.501702764429403;NPY
gs_ind_0;ALCOHOLIC LIVER DISEASE;1/105;0.23906758204737735;0.4216616974053289;5.561734915801901;7.958892703162581;HNRNPC
gs_ind_0;ALCOHOLISM;1/106;0.24105195946631114;0.4216616974053289;5.508647750353911;7.837388755350958;NPY
gs_ind_0;ANTIGEN PROCESSING AND PRESENTATION;1/35;0.08685240165232766;0.4216616974053289;16.925465838509318;41.358139687001376;HSPA5
gs_ind_0;AUTOPHAGY - ANIMAL;1/152;0.32707938933498243;0.4216616974053289;3.824225279670824;4.27377197388784;DDIT4
gs_ind_0;APELIN SIGNALING PATHWAY;1/117;0.26255003276884004;0.4216616974053289;4.9848391951396245;6.66629331970155;CCN2
gs_ind_0;COMPLEMENT AND COAGULATION CASCADES;1/52;0.12634100550699728;0.4216616974053289;11.325557937208423;23.429981683278907;HNRNPC
gs_ind_0;CHEMICAL CARCINOGENESIS - RECEPTOR ACTIVATION;1/148;0.31999272822307956;0.4216616974053289;3.928989654413383;4.476914795096389;KPNA2
gs_ind_0;HIPPO SIGNALING PATHWAY;1/135;0.2964552387832015;0.4216616974053289;4.312509052286004;5.243403104482348;CCN2
gs_ind_0;GLUCAGON SIGNALING PATHWAY;1/84;0.19620840597612;0.4216616974053289;6.970293179874019;11.351665351570322;PYGL
gs_ind_0;CORNIFIED ENVELOPE FORMATION;1/100;0.22906961783272345;0.4216616974053289;5.843176923578934;8.611261116980142;SPRR1A
gs_ind_0;DIABETIC CARDIOMYOPATHY;1/167;0.35301909550213584;0.4216616974053289;3.4761904761904763;3.6195246851507723;PDK4
gs_ind_0;INFLUENZA A;1/108;0.24500559912169803;0.4216616974053289;5.405436424041075;7.602606951995569;KPNA2
gs_ind_0;INSULIN SIGNALING PATHWAY;2/122;0.039693011281057865;0.4216616974053289;8.244260027662516;26.600765715852695;"PPP1R3E;PYGL"
gs_ind_0;INSULIN RESISTANCE;2/94;0.024591024355138845;0.4216616974053289;10.76;39.869821724688435;"PPP1R3E;PYGL"
gs_ind_0;INOSITOL PHOSPHATE METABOLISM;1/76;0.1792699431159995;0.4216616974053289;7.712995613657865;13.257579285680984;INPP5F
gs_ind_0;NEUROACTIVE LIGAND-RECEPTOR INTERACTION;2/221;0.11165043781312654;0.4216616974053289;4.4958238420653;9.856564972247563;"NTS;NPY"
gs_ind_0;NUCLEOCYTOPLASMIC TRANSPORT;1/94;0.21690302310280254;0.4216616974053289;6.2206403222446;9.50703523164844;KPNA2
gs_ind_0;PATHOGENIC ESCHERICHIA COLI INFECTION;1/165;0.3496176110281694;0.4216616974053289;3.518927880630008;3.6980950144877;BAIAP2L1
gs_ind_0;LIPID AND ATHEROSCLEROSIS;1/160;0.3410374870346351;0.4216616974053289;3.6304604486422667;3.9055145701242493;HSPA5
gs_ind_0;LYSOSOME;1/117;0.26255003276884004;0.4216616974053289;4.9848391951396245;6.66629331970155;ENTPD4
gs_ind_0;MICRORNAS IN CANCER;1/142;0.3092262015782404;0.4216616974053289;4.097241980634207;4.808860088108423;DDIT4
gs_ind_0;MTOR SIGNALING PATHWAY;1/139;0.30378083275367673;0.4216616974053289;4.186834825823995;4.988399255634667;DDIT4
gs_ind_0;NECROPTOSIS;1/109;0.2469748862828975;0.4216616974053289;5.3552576455802265;7.489159782701312;PYGL
gs_ind_0;PHOSPHATIDYLINOSITOL SIGNALING SYSTEM;1/93;0.2148571507756997;0.4216616974053289;6.288311688311689;9.67005181203782;INPP5F
gs_ind_0;PERTUSSIS;1/54;0.1308758618719035;0.4216616974053289;10.900716106323584;22.166671871986587;HNRNPC
gs_ind_0;REGULATION OF LIPOLYSIS IN ADIPOCYTES;1/47;0.11490276296189421;0.4216616974053289;12.547549224968579;27.148743883194022;NPY
gs_ind_0;SPLICEOSOME;1/134;0.29461213770928096;0.4216616974053289;4.345104333868379;5.310132780028342;HNRNPC
gs_ind_0;PYRIMIDINE METABOLISM;1/47;0.11490276296189421;0.4216616974053289;12.547549224968579;27.148743883194022;ENTPD4
gs_ind_0;PURINE METABOLISM;1/104;0.237078149567646;0.4216616974053289;5.615847920195746;8.083257453002341;ENTPD4
gs_ind_0;PROTEIN PROCESSING IN ENDOPLASMIC RETICULUM;1/159;0.3393082757571726;0.4216616974053289;3.653611372854275;3.9489920300472807;HSPA5
gs_ind_0;PROTEIN EXPORT;1/28;0.07009166037645742;0.4216616974053289;21.243683589138133;56.464679801848305;HSPA5
gs_ind_0;THYROID HORMONE SYNTHESIS;1/59;0.14211289457397816;0.4216616974053289;9.965700965700966;19.44441305539326;HSPA5
gs_ind_0;SYSTEMIC LUPUS ERYTHEMATOSUS;1/33;0.08209389068370095;0.4216616974053289;17.96943056943057;44.92162994614484;HNRNPC
gs_ind_0;STAPHYLOCOCCUS AUREUS INFECTION;1/33;0.08209389068370095;0.4216616974053289;17.96943056943057;44.92162994614484;HNRNPC
gs_ind_0;STARCH AND SUCROSE METABOLISM;1/20;0.05056935178877908;0.4216616974053289;29.975024975024976;89.45775175826702;PYGL
gs_ind_0;CORONAVIRUS DISEASE - COVID-19;1/174;0.364788334853371;0.42394319996472846;3.334368801227591;3.362504198905779;HNRNPC
gs_ind_0;CAMP SIGNALING PATHWAY;1/188;0.3877043118256022;0.438718037065813;3.0824935064935066;2.9207005515760427;NPY
gs_ind_0;PRION DISEASE;1/218;0.43413040905343375;0.4698829818288988;2.651948051948052;2.212812791694154;HSPA5
gs_ind_0;PARKINSON DISEASE;1/220;0.43710044821292915;0.4698829818288988;2.62742951809011;2.17444031103078;HSPA5
gs_ind_0;PI3K-AKT SIGNALING PATHWAY;1/286;0.5270258396220437;0.5527344171645825;2.01103100052312;1.2880768189166882;DDIT4
gs_ind_0;AMYOTROPHIC LATERAL SCLEROSIS;1/305;0.5502067188009346;0.5633068787723855;1.8831168831168832;1.1250893085160818;HSPA5
gs_ind_0;PATHWAYS OF NEURODEGENERATION - MULTIPLE DISEASES;1/396;0.64674064982655;0.64674064982655;1.4408688656476267;0.6279449381357513;HSPA5
