Gene_set;Term;Overlap;P-value;Adjusted P-value;Odds Ratio;Combined Score;Genes
gs_ind_0;ADIPOCYTOKINE SIGNALING PATHWAY;2/61;0.020884523090998062;0.46741750634805107;11.738396293096677;45.412884461166556;"NPY;TNFRSF1A"
gs_ind_0;ALCOHOLISM;2/106;0.05726205338437543;0.46741750634805107;6.663461968429996;19.05828164933154;"H2AJ;NPY"
gs_ind_0;APOPTOSIS;2/117;0.06809341254210416;0.46741750634805107;6.024396164583081;16.186798255698474;"NTRK1;TNFRSF1A"
gs_ind_0;APOPTOSIS - MULTIPLE SPECIES;1/30;0.10404789126045695;0.46741750634805107;13.972788057844815;31.619077888686157;TNFRSF1A
gs_ind_0;CAMP SIGNALING PATHWAY;2/188;0.15025987015724684;0.46741750634805107;3.71313672922252;7.037838572076212;"GIPR;NPY"
gs_ind_0;BLADDER CANCER;1/35;0.12032350678594021;0.46741750634805107;11.943757479058636;25.29175773781927;THBS1
gs_ind_0;BASE EXCISION REPAIR;1/41;0.13947139465724884;0.46741750634805107;10.170234454638125;20.03430167922151;MBD4
gs_ind_0;CHEMICAL CARCINOGENESIS - RECEPTOR ACTIVATION;2/148;0.10173509317630818;0.46741750634805107;4.739721221013684;10.832078160113815;"PAQR8;KPNA2"
gs_ind_0;CYTOSKELETON IN MUSCLE CELLS;2/199;0.16432487628489031;0.46741750634805107;3.503726487637525;6.32741420271355;"THBS1;DAAM2"
gs_ind_0;HEMATOPOIETIC CELL LINEAGE;1/41;0.13947139465724884;0.46741750634805107;10.170234454638125;20.03430167922151;ITGAM
gs_ind_0;NECROPTOSIS;2/109;0.06015104252511949;0.46741750634805107;6.476200825907411;18.203930264781093;"H2AJ;TNFRSF1A"
gs_ind_0;LEGIONELLOSIS;1/43;0.14576262351006072;0.46741750634805107;9.690339989206691;18.661422698478432;ITGAM
gs_ind_0;INFLUENZA A;2/108;0.05918247415669883;0.46741750634805107;6.5374489930235615;18.482217031335182;"TNFRSF1A;KPNA2"
gs_ind_0;INTEGRIN SIGNALING;2/140;0.09266123461960729;0.46741750634805107;5.016194878369715;11.932549833306386;"THBS1;ITGAM"
gs_ind_0;LEISHMANIASIS;1/49;0.16436659563887512;0.46741750634805107;8.488130142816608;15.326643176758356;ITGAM
gs_ind_0;HIPPO SIGNALING PATHWAY - MULTIPLE SPECIES;1/27;0.09414099092166624;0.46741750634805107;15.557728925047602;36.76231785368975;RASSF4
gs_ind_0;MALARIA;1/31;0.10732649179143991;0.46741750634805107;13.513761467889909;30.161090772070615;THBS1
gs_ind_0;NEUROTROPHIN SIGNALING PATHWAY;2/108;0.05918247415669883;0.46741750634805107;6.5374489930235615;18.482217031335182;"NTRK1;ARHGDIB"
gs_ind_0;PATHOGENIC ESCHERICHIA COLI INFECTION;2/165;0.12177801400919151;0.46741750634805107;4.242047500643059;8.931866229708229;"BAIAP2L1;TNFRSF1A"
gs_ind_0;MTOR SIGNALING PATHWAY;2/139;0.09154472417395375;0.46741750634805107;5.0530161427357685;12.081395947554762;"LRP6;TNFRSF1A"
gs_ind_0;NEUTROPHIL EXTRACELLULAR TRAP FORMATION;2/97;0.04890641661167318;0.46741750634805107;7.295835983754954;22.017714343449736;"H2AJ;ITGAM"
gs_ind_0;VIRAL PROTEIN INTERACTION WITH CYTOKINE AND CYTOKINE RECEPTOR;1/41;0.13947139465724884;0.46741750634805107;10.170234454638125;20.03430167922151;TNFRSF1A
gs_ind_0;VASOPRESSIN-REGULATED WATER REABSORPTION;1/37;0.12675216013330962;0.46741750634805107;11.287796908382557;23.315188265029768;ARHGDIB
gs_ind_0;WNT SIGNALING PATHWAY;2/145;0.09830349609999846;0.46741750634805107;4.8397863818424565;11.226831595216005;"DAAM2;LRP6"
gs_ind_0;SYSTEMIC LUPUS ERYTHEMATOSUS;1/33;0.11384839383853018;0.46741750634805107;12.68045165843331;27.553196098354803;H2AJ
gs_ind_0;THYROID CANCER;1/35;0.12032350678594021;0.46741750634805107;11.943757479058636;25.29175773781927;NTRK1
gs_ind_0;TRANSCRIPTIONAL MISREGULATION IN CANCER;3/139;0.01423088150431077;0.46741750634805107;7.262271062271062;30.881652424057105;"NTRK1;ETV6;ITGAM"
gs_ind_0;TUBERCULOSIS;2/124;0.07531164796353423;0.46741750634805107;5.677474728209041;14.682633605196187;"TNFRSF1A;ITGAM"
gs_ind_0;REGULATION OF LIPOLYSIS IN ADIPOCYTES;1/47;0.1582099068329812;0.46741750634805107;8.85439479135839;16.326021799711157;NPY
gs_ind_0;STAPHYLOCOCCUS AUREUS INFECTION;1/33;0.11384839383853018;0.46741750634805107;12.68045165843331;27.553196098354803;ITGAM
gs_ind_0;RAP1 SIGNALING PATHWAY;2/188;0.15025987015724684;0.46741750634805107;3.71313672922252;7.037838572076212;"THBS1;ITGAM"
gs_ind_0;PHAGOSOME;2/101;0.05256095872464579;0.46741750634805107;7.000657493072841;20.62240848181525;"THBS1;ITGAM"
gs_ind_0;ACUTE MYELOID LEUKEMIA;1/59;0.1944930016303535;0.478347652658437;7.032462949894143;11.514667191695501;ITGAM
