,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene Symbol
ENSMUSG00000026201,560.6781214331153,-0.017956722699118136,0.10445751025167109,-0.17190456345220873,0.8635125588802082,0.9968463747682587,Stk16
ENSMUSG00000026202,2295.0783704861797,0.039361278384086075,0.308472758268781,0.1276005006244003,0.8984651349309173,0.9968463747682587,Tuba4a
ENSMUSG00000026203,1348.2603258735617,0.0762987875859847,0.12405394556480161,0.6150452308357156,0.5385248502265737,0.9667673476288832,Dnajb2
ENSMUSG00000026204,4.655808170942941,-2.862314504460774,1.215567373449995,-2.354714816289466,0.018536925925658927,0.4237527170171039,Ptprn
ENSMUSG00000026205,115.89628592839605,-0.3097129580207975,0.305700777510548,-1.013124534857001,0.31100068053650964,0.8998929593849664,Slc23a3
ENSMUSG00000026207,28.86482757692495,1.2730595892320098,0.6699272000673822,1.9002954188215733,0.05739436221741659,0.5919369724264877,Speg
ENSMUSG00000026209,1234.974433032682,-0.04935518651976451,0.12566492911451038,-0.3927522727903686,0.6945024584838349,0.9905336507207516,Dnpep
ENSMUSG00000026211,15.985226820467577,0.6545348044434864,0.8617881802092757,0.7595077531517546,0.4475488779080551,0.9542738934915165,Obsl1
ENSMUSG00000026213,367.23098011394853,-0.29035385060738306,0.13580471759134347,-2.138024773786584,0.03251473260828122,0.5148292022406574,Stk11ip
ENSMUSG00000026219,3657.501499994175,-0.014198516202608423,0.16146500018030663,-0.08793556613973962,0.9299278883933936,0.9968463747682587,Trip12
ENSMUSG00000026222,778.3709397724281,-1.3798767637568456,0.6791098393480881,-2.031890400942297,0.04216475252467664,0.5423837342727369,Sp100
ENSMUSG00000026223,1494.4672109574822,-0.049713358230913045,0.11759418929691631,-0.4227535265827687,0.6724750979734325,0.986506887136214,Itm2c
ENSMUSG00000026229,1785.8894051784616,-0.02205027999164146,0.1762630247321011,-0.125098726889291,0.9004453911751855,0.9968463747682587,Psmd1
ENSMUSG00000026234,6314.309539757952,-0.0046098360381321155,0.2611879145066235,-0.01764949977429072,0.9859184677055778,0.9990242240053062,Ncl
ENSMUSG00000026235,1532.464299929324,0.3697288324150618,0.24841264257763473,1.4883656024049297,0.1366545028048098,0.7446449415075661,Epha4
ENSMUSG00000026238,10591.570503948664,0.007333859701396244,0.28119557471917794,0.026080992592861257,0.9791927376194862,0.9990242240053062,Ptma
ENSMUSG00000026239,214.70396607920742,-0.022230215774817434,0.20162618211850428,-0.11025460850987989,0.9122074548822846,0.9968463747682587,Pde6d
