,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene Symbol
ENSMUSG00000000738,778.7612087869549,-0.054086786902885806,0.10594433927093075,-0.5105207817151045,0.609686659048599,0.9997037214737662,Spg7
ENSMUSG00000000739,45.719265383617795,-1.0642968690996486,0.778321600257057,-1.3674255844218408,0.17149194759846043,0.9997037214737662,Sult5a1
ENSMUSG00000000740,22667.08633741127,-0.13934636627510255,0.14472180741535703,-0.9628567301897579,0.3356194266119269,0.9997037214737662,Rpl13
ENSMUSG00000000743,2793.1348682505136,0.08349582775380243,0.15860506122053886,0.5264386086500876,0.5985834962679994,0.9997037214737662,Chmp1a
ENSMUSG00000000751,1325.6859698285568,0.10042843582891801,0.24086874888015355,0.41694257264933565,0.6767204130568248,0.9997037214737662,Rpa1
ENSMUSG00000000753,365.77548827017404,-0.04642430080891271,0.6678023924286216,-0.06951802110214032,0.9445772885894428,0.9997037214737662,Serpinf1
ENSMUSG00000000759,505.7637125810651,-0.015361337548785839,0.11817580733273009,-0.12998715977065595,0.8965765855144135,0.9997037214737662,Tubgcp3
ENSMUSG00000000776,314.03905969814866,-0.07654790796706654,0.24259622056808886,-0.3155362758241406,0.7523545125799491,0.9997037214737662,Polr3d
ENSMUSG00000000782,22.058719474678547,0.12881757736837968,0.5868817689678905,0.21949493778776344,0.8262645227885114,0.9997037214737662,Tcf7
ENSMUSG00000000787,7124.913233455544,0.09926976844490495,0.1995427452408796,0.49748623196032843,0.6188462095404932,0.9997037214737662,Ddx3x
ENSMUSG00000000792,4.263965917379728,1.5961895759760247,1.1517855411205333,1.3858392200540612,0.16579600347367596,0.9997037214737662,Slc5a5
ENSMUSG00000000804,1607.9189938935021,0.1509324270772251,0.1720228634825303,0.8773974809026066,0.3802707809506136,0.9997037214737662,Usp32
ENSMUSG00000000811,351.5738426999377,-0.5990093405939326,0.30428842356523195,-1.9685577702088286,0.04900389599964045,0.9997037214737662,Txnrd3
ENSMUSG00000000823,801.9174303455394,-0.23772742211114642,0.10431254853289212,-2.278991602205803,0.02266756450838172,0.9631278325094612,Zfp512b
ENSMUSG00000000826,2409.7339539054415,-0.0342734801446929,0.11326715243466608,-0.30258975711835145,0.7622025213826892,0.9997037214737662,Dnajc5
ENSMUSG00000000827,1196.3865456014094,-0.16601813005550453,0.14438085134739145,-1.1498625233622715,0.2502004986019616,0.9997037214737662,Tpd52l2
ENSMUSG00000000838,898.0588219372491,0.14827003470585565,0.1887024791745996,0.785734428897814,0.432023088539101,0.9997037214737662,Fmr1
ENSMUSG00000000861,127.58192839108321,0.3139089840907492,0.2581189321314445,1.2161408754430076,0.22393126183506473,0.9997037214737662,Bcl11a
ENSMUSG00000000876,356.2877120414781,0.007673035680175784,0.23645601285299225,0.03245016097326402,0.9741130608572575,0.9997037214737662,Pxmp4
ENSMUSG00000000881,1502.4771662713654,0.028715341340426193,0.08677581002813316,0.3309141260809496,0.7407093514818419,0.9997037214737662,Dlg3
ENSMUSG00000000884,124.77242394027046,0.049717955199663044,0.18448766288336313,0.2694920322726173,0.7875510728229187,0.9997037214737662,Gnb1l
ENSMUSG00000000901,15.031767116545268,-0.32169400246795005,0.5658009754588649,-0.5685638880474818,0.569652137492678,0.9997037214737662,Mmp11
ENSMUSG00000000902,1022.3923632357069,-0.1503461205602549,0.18160167921471285,-0.8278894843394945,0.40773309077813824,0.9997037214737662,Smarcb1
ENSMUSG00000000915,1992.563580421515,0.003963920105319497,0.15144005143530317,0.026174846533335513,0.9791178785657472,0.9997037214737662,Hip1r
ENSMUSG00000000916,143.04841278180427,0.07534631532270139,0.20634379494117108,0.3651494116611683,0.7149998784112683,0.9997037214737662,Nsun5
ENSMUSG00000000934,163.76836766979193,-0.48836737842264044,0.2474182765840709,-1.9738532866899863,0.04839842770706757,0.9997037214737662,Top1mt
ENSMUSG00000000957,2347.0628087621412,-0.2099040766798816,0.2113476952007255,-0.9931694617276388,0.3206273778116089,0.9997037214737662,Mmp14
ENSMUSG00000000958,38.53216983295957,-0.12017064659247416,0.3013403548026184,-0.39878710128680706,0.6900500820621591,0.9997037214737662,Slc7a7
ENSMUSG00000000959,584.7201990115186,-0.019995839846743406,0.13832702436804667,-0.14455483256504154,0.8850623609457088,0.9997037214737662,Oxa1l
ENSMUSG00000000976,369.64683069594054,0.1211533538401537,0.1665798006979959,0.7272991883319697,0.46704269524744835,0.9997037214737662,Heatr6
ENSMUSG00000000983,7.415336919298469,4.452131317580864,1.6751205368838231,2.657797585040078,0.007865311695982818,0.8595041470157844,Wfdc18
ENSMUSG00000001016,886.380253749783,0.2231050431940658,0.1352613245515977,1.649437072523703,0.09905812502022647,0.9997037214737662,Ilf2
ENSMUSG00000001017,2472.6973513093494,-0.021235096331610335,0.06830753626395039,-0.31087486817786536,0.755895750773502,0.9997037214737662,Chtop
ENSMUSG00000001018,785.2097032994625,-0.09008239744291237,0.18003678602717654,-0.5003555075089734,0.6168247759692919,0.9997037214737662,Snapin
ENSMUSG00000001020,123.85556885951388,0.21058448681258574,0.7173010874517182,0.2935789314926422,0.7690796769293851,0.9997037214737662,S100a4
ENSMUSG00000001021,516.8638756037639,0.6375321423322744,0.3856641661179379,1.6530759099286245,0.09831541542392495,0.9997037214737662,S100a3
ENSMUSG00000001025,51546.936504139165,-0.13362340674131842,0.27024885950161015,-0.49444577486005004,0.6209913930151665,0.9997037214737662,S100a6
ENSMUSG00000001027,219.69505787641194,-0.39957257249972056,0.5567065131595501,-0.717743663949562,0.47291535523051875,0.9997037214737662,Scn4a
ENSMUSG00000001034,301.3623940405847,-0.19164289056113995,0.20473934374615832,-0.9360335295337484,0.3492559246073831,0.9997037214737662,Mapk7
ENSMUSG00000001036,771.5977366196116,-0.10071332146458095,0.1367817510187946,-0.7363067128066108,0.4615440619020299,0.9997037214737662,Epn2
ENSMUSG00000001039,96.09501839733626,0.08319723926665895,0.31442414038565386,0.264601945526874,0.7913161212275435,0.9997037214737662,B9d1
ENSMUSG00000001052,1144.002269208504,0.050118126530104216,0.10732307838076231,0.46698368408977636,0.6405115514240708,0.9997037214737662,Sec24b
ENSMUSG00000001053,2771.3577799020745,-0.0930590279953551,0.26332326873049067,-0.3534022209431112,0.7237869210395071,0.9997037214737662,N4bp3
ENSMUSG00000001054,751.7576256186975,-0.08394730734002424,0.11724234942995043,-0.7160152261378965,0.47398194723086073,0.9997037214737662,Rmnd5b
ENSMUSG00000001056,671.1796189424228,0.1409500892933037,0.2886134403995894,0.48836980390849527,0.6252879262656944,0.9997037214737662,Nhp2
