Gene_set;Term;Overlap;P-value;Adjusted P-value;Odds Ratio;Combined Score;Genes
gs_ind_0;Regulation of Macrophage Chemotaxis (GO:0010758);2/22;0.008839079809404066;0.17210282855518907;18.946670036648552;89.59070293426066;"CXCL17;CCL2"
gs_ind_0;Cell Junction Maintenance (GO:0034331);2/23;0.009640286998959167;0.17210282855518907;18.064224605374143;83.85059724003645;"CLDN1;MYADM"
gs_ind_0;Positive Regulation of Angiogenesis (GO:0045766);4/127;0.009364843485458758;0.17210282855518907;5.741083477925583;26.815410545816263;"SPHK1;FLT1;SERPINE1;HMGA2"
gs_ind_0;Negative Regulation of Protein Binding (GO:0032091);2/20;0.007331666030696678;0.17210282855518907;20.99775941744854;103.21558879028031;"SLPI;NES"
gs_ind_0;Regulation of Granulocyte Chemotaxis (GO:0071622);2/21;0.00806939386903539;0.17210282855518907;19.91962269164342;96.00614551666128;"CXCL17;CCL2"
gs_ind_0;Granulocyte Chemotaxis (GO:0071621);3/65;0.008641835291344668;0.17210282855518907;8.766785340314136;41.65222713833794;"S100A9;CCL2;PPBP"
gs_ind_0;Skin Epidermis Development (GO:0098773);2/24;0.010472582806030502;0.18102607421852723;17.26021876799079;78.68924412662194;"KRT16;CLDN1"
gs_ind_0;Lymphocyte Chemotaxis (GO:0048247);2/24;0.010472582806030502;0.18102607421852723;17.26021876799079;78.68924412662194;"CXCL17;ADAM8"
gs_ind_0;Regulation of Membrane Protein Ectodomain Proteolysis (GO:0051043);2/25;0.011335538784657337;0.18424480203719162;16.524638959320914;74.02728356182428;"TIMP1;ADAM8"
gs_ind_0;Regulation of Neuron Apoptotic Process (GO:0043523);4/133;0.010962524875367892;0.18424480203719162;5.472881044309616;24.700604345772692;"NGF;CCL2;ADAM8;CLCF1"
gs_ind_0;Ganglioside Metabolic Process (GO:0001573);2/25;0.011335538784657337;0.18424480203719162;16.524638959320914;74.02728356182428;"ST3GAL1;B4GALNT1"
gs_ind_0;Response to Ketone (GO:1901654);2/25;0.011335538784657337;0.18424480203719162;16.524638959320914;74.02728356182428;"GNAI1;CAV1"
gs_ind_0;Cell Surface Receptor Signaling Pathway via JAK-STAT (GO:0007259);3/73;0.011856562246047872;0.18987935714626666;7.7678140432958305;34.44927489564678;"SOCS3;CCL2;CLCF1"
gs_ind_0;Regulation of Protein Processing (GO:0070613);2/26;0.012228730639399738;0.19300127052617846;15.849106481971027;69.79894391352366;"PLAUR;ADAM8"
gs_ind_0;Embryonic Organ Development (GO:0048568);3/75;0.012753669334232224;0.19841065578541273;7.552518505145333;32.94360430576254;"IFT122;SH2B3;NES"
gs_ind_0;Regulation of Cell Adhesion (GO:0030155);4/142;0.01367295566077032;0.20971617907857576;5.114148186350352;21.951639487740632;"PLAUR;ADAM8;TNC;MYADM"
gs_ind_0;Regulation of DNA Binding (GO:0051101);2/28;0.014104145338852929;0.21332519825015053;14.650992276859908;62.43207602796042;"PLAUR;HMGA2"
gs_ind_0;Cell Surface Receptor Signaling Pathway via STAT (GO:0097696);3/80;0.015162719923970783;0.2172658157526866;7.0628947812869445;29.58586942667982;"SOCS3;CCL2;CLCF1"
gs_ind_0;Regulation of Cellular Response to Growth Factor Stimulus (GO:0090287);2/29;0.015085540032400788;0.2172658157526866;14.1172868582195;59.20816377381631;"FST;TWSG1"
gs_ind_0;Regulation of Monocyte Chemotaxis (GO:0090025);2/29;0.015085540032400788;0.2172658157526866;14.1172868582195;59.20816377381631;"CXCL17;SERPINE1"
gs_ind_0;Positive Regulation of Fibroblast Proliferation (GO:0048146);2/29;0.015085540032400788;0.2172658157526866;14.1172868582195;59.20816377381631;"SPHK1;CDK4"
gs_ind_0;Positive Regulation of Mitotic Cell Cycle (GO:0045931);2/30;0.016095514231254666;0.2232223961783271;13.621034451413507;56.24417520911043;"SPHK1;ASNS"
gs_ind_0;Regulation of Protein Binding (GO:0043393);2/30;0.016095514231254666;0.2232223961783271;13.621034451413507;56.24417520911043;"SLPI;NES"
gs_ind_0;Regulation of BMP Signaling Pathway (GO:0030510);3/82;0.016193360236995264;0.2232223961783271;6.884289900885772;28.384987322719727;"CAV1;FST;TWSG1"
gs_ind_0;Negative Regulation of Programmed Cell Death (GO:0043069);7/410;0.01722328502876266;0.2315574987200313;2.967781908302354;12.053625534998542;"ASNS;PLAUR;KRT18;SERPINB2;SPHK1;HMGA2;SOCS3"
gs_ind_0;Golgi to Plasma Membrane Protein Transport (GO:0043001);2/31;0.017133663874236465;0.2315574987200313;13.158426275577412;53.51150507584782;"KRT18;PREPL"
gs_ind_0;Response to Peptide Hormone (GO:0043434);2/57;0.05278129353693078;0.241429798655155;6.981981981981982;20.538187307132993;"GNAI1;CAV1"
gs_ind_0;Angiotensin-activated Signaling Pathway (GO:0038166);1/12;0.07513848782583187;0.241429798655155;20.068896321070234;51.94678005413839;CAV1
gs_ind_0;Uridine Transmembrane Transport (GO:0015862);1/6;0.038295311674392554;0.241429798655155;41.97902097902098;136.95352509562392;SLC29A2
