,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene Symbol
ENSMUSG00000000001,3760.2183510745144,0.0715253566895103,0.17162805149877025,0.41674630729011564,0.6768639793094763,0.9304716135220238,Gnai3
ENSMUSG00000000028,157.79894535403685,0.36263736388131657,0.5234590421011033,0.6927712289116885,0.48845313049037997,0.8823993253261359,Cdc45
ENSMUSG00000000037,104.47178412288237,-0.48324772349871276,0.3340655754002822,-1.4465654622439872,0.14801866524107246,0.722685609389632,Scml2
ENSMUSG00000000056,476.09588186386037,0.19987288418863666,0.3038789475013349,0.6577385035459182,0.5107061764221389,0.8895223847966571,Narf
ENSMUSG00000000058,2826.2159745484605,0.08635769768437941,0.1964741102279729,0.4395372885729159,0.6602722693228704,0.9258234594709258,Cav2
ENSMUSG00000000078,2413.8487512498714,0.5383074834171403,0.23106061908104797,2.329724059244907,0.019820740096299,0.4771318101250948,Klf6
ENSMUSG00000000085,641.7110670030778,0.2071591837191096,0.12206327205422098,1.697145916480829,0.08966907711526238,0.666742376487172,Scmh1
ENSMUSG00000000088,1258.710978502559,0.14675628891977097,0.1115002570165584,1.3161968666850414,0.18810797510757826,0.7597557588189244,Cox5a
ENSMUSG00000000093,63.86863381650979,-0.06083927681649733,0.5208338776711848,-0.11681128940484678,0.9070095973496881,0.9798386135592037,Tbx2
ENSMUSG00000000120,896.5076571346959,-0.36298891558080915,0.29200264919302366,-1.2431014464559231,0.21383045285235158,0.7774379225414086,Ngfr
ENSMUSG00000000126,1102.756737193455,-0.38873093781454465,0.28857557544176726,-1.3470680504386212,0.1779583168894291,0.7469943824906415,Wnt9a
ENSMUSG00000000127,486.84862949029787,-0.1308330194662061,0.11177798265001722,-1.1704721839170351,0.24181100173054726,0.7940454846054432,Fer
ENSMUSG00000000131,1373.9241078137832,-0.1867077245897307,0.12826942208830008,-1.4555902844966586,0.14550591539121463,0.719472175521601,Xpo6
ENSMUSG00000000134,541.1452053122301,0.21399883885269805,0.1952827723058189,1.095840848252447,0.27314842888269264,0.8059882335775526,Tfe3
