,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene Symbol
ENSMUSG00000000001,3939.269248637331,-0.004438566001754822,0.0618831828771687,-0.07172491451457638,0.9428208283074359,0.9919514433255885,Gnai3
ENSMUSG00000000028,192.4441736330579,-0.31658311384163706,0.5276132674466815,-0.6000287206076177,0.5484870948389332,0.9001619673409202,Cdc45
ENSMUSG00000000037,98.34656927629001,0.27716817346196837,0.31120617949456175,0.8906255457784437,0.373130089769221,0.853568959306542,Scml2
ENSMUSG00000000056,468.602661092866,0.1810550025270359,0.27736307984621766,0.6527725414190699,0.513902928189908,0.895525286720894,Narf
ENSMUSG00000000058,2964.8966521491884,0.04034726402280717,0.145821576813146,0.27668925891884755,0.7820187201487684,0.9602506712280666,Cav2
ENSMUSG00000000078,2554.002817871464,-0.3529699870371749,0.17111536616759482,-2.06276031745429,0.039135405986417814,0.5337716829088601,Klf6
ENSMUSG00000000085,656.3848143537374,-0.13816281343292203,0.10833359036428512,-1.2753460211955725,0.20218679532229744,0.7798480885727739,Scmh1
ENSMUSG00000000088,1296.1075256699262,-0.05208603076649533,0.10470587589481674,-0.49745088631719997,0.6188711289325756,0.9212030428090434,Cox5a
ENSMUSG00000000093,61.81206215764484,-0.08215665817178655,0.34146424789194774,-0.24060105466087925,0.8098643326924495,0.964694303960492,Tbx2
ENSMUSG00000000120,760.041465545183,0.31313160121856426,0.3071993687585923,1.019310692219012,0.3080554894713574,0.8258051524432658,Ngfr
ENSMUSG00000000126,1123.664997047057,-0.2350841876886869,0.18490564182769295,-1.271373795656022,0.20359570038953245,0.7802618986331264,Wnt9a
ENSMUSG00000000127,489.75378574991714,-0.21769265062345464,0.07737499202404105,-2.813475580789924,0.004900910833085094,0.2766861500871011,Fer
ENSMUSG00000000131,1374.4907954521973,0.11743928768121323,0.1369665494267493,0.857430432267848,0.3912070466483558,0.8569957046165356,Xpo6
ENSMUSG00000000134,581.9057822179273,0.09236338659472955,0.19974190057884317,0.4624136764848264,0.6437846934976867,0.9273146912418428,Tfe3
ENSMUSG00000000142,87.50115305727367,0.39157518586919066,0.45670123370095944,0.8573990104996908,0.39122440596858676,0.8569957046165356,Axin2
ENSMUSG00000000148,243.90732130646933,0.048731631303959584,0.12758982008768321,0.38193980734881416,0.70250601258538,0.9428259819553119,Brat1
ENSMUSG00000000149,352.2606993857929,0.04688164386662898,0.10676493846876713,0.4391108592297243,0.6605812109984417,0.9330241629346623,Gna12
