;Name;Term;ES;NES;NOM p-val;FDR q-val;FWER p-val;Tag %;Gene %;Lead_genes
152;prerank;ALDOSTERONE SYNTHESIS AND SECRETION;-0.3043428476071008;-1.1929891559542345;0.20457796852646637;0.4832940091779645;1.0;20/62;24.44%;"CREB5;CREB3L1;CAMK1;PLCB3;GDNF;ADCY4;ATP1B1;GNAS;CALM1;ATF4;ATP2B4;CAMK2D;CAMK2G;PRKCA;CALM2;ITPR3;PRKCG;PLCB1;SCARB1;NPR1"
153;prerank;CHOLINE METABOLISM IN CANCER;0.25717771964675457;1.1926937743412345;0.14963503649635038;0.32100532122779063;1.0;36/81;27.17%;"RPS6KB1;MAPK3;PLPP1;MTOR;EGFR;SLC22A5;PDGFC;PIK3R1;TSC1;FOS;RPS6KB2;PIK3R3;SOS2;SLC44A3;DGKD;PLPP2;DGKQ;PIP5K1C;LYPLA1;GPCPD1;SOS1;PIK3CB;RALGDS;PDPK1;PIK3CA;PLCG1;MAPK1;EGF;NCOA3;PCYT1A;WASF3;DGKZ;DGKH;AKT3;MAP2K1;TSC2"
154;prerank;FOCAL ADHESION;-0.2609820839379279;-1.1913807921552588;0.12988650693568726;0.4813698806616268;1.0;58/170;23.34%;"MYL7;LAMC2;CAPN2;THBS4;SLTM;LAMB3;VAV1;PDGFA;ILK;PPP1R12C;COL6A1;PDGFRA;HRAS;CTNNB1;COL6A2;KDR;PDGFRB;MYL12A;ITGA2;ITGA6;ITGB4;GRB2;ZYX;ITGA5;PXDN;PIP5K1B;ITGB1;CCND3;PPP1CC;PDGFB;ITGB8;CXXC1;COL4A1;LAMC1;COL6A3;COL4A2;ACTG1;VEGFA;FN1;MAPK9;COL6A5;LAMA2;TLN1;TNXB;RAP1B;RAC2;PRKCA;ITGA7;AKT1;CHAD;PPP1CA;RAP1A;PRKCG;ACTN1;VASP;ITGA3;COL1A2;FLT1"
155;prerank;TGF-BETA SIGNALING PATHWAY;0.2531062639177079;1.1908293840773991;0.12222222222222222;0.31994660734149055;1.0;21/87;14.50%;"RPS6KB1;TGIF2;SMAD5;MAPK3;TGFB2;BMP7;EP300;RPS6KB2;BMPR2;TNF;CREBBP;SMAD6;ID4;RGMB;BMP2;NCOR1;PPP2CB;ID3;ID1;TGFBR1;SKI"
156;prerank;TYPE II DIABETES MELLITUS;0.3115334845078672;1.1858018375089425;0.207492795389049;0.32455359756454544;1.0;13/35;21.72%;"MAPK3;MTOR;PIK3R1;PIK3R3;TNF;SOCS4;IRS2;CACNA1G;HOOK3;PIK3CB;INSR;PIK3CA;MAPK1"
157;prerank;HEMATOPOIETIC CELL LINEAGE;-0.3311335384085249;-1.1826463181824762;0.21664050235478807;0.49884337612942165;1.0;8/38;11.36%;"NDUFA2;IL1B;CD33;CSF3R;MMP12;ITGA2;ITGA6;ITGA5"
158;prerank;CHEMICAL CARCINOGENESIS - RECEPTOR ACTIVATION;0.2328860969670894;1.1783730516793274;0.13063063063063063;0.3325946578449359;1.0;27/136;12.56%;"STAT3;RPS6KB1;CCND1;MAPK3;NOTCH2;ATF6B;MTOR;EGFR;RXRA;PIK3R1;GSTA1;CHRNB2;FOS;RPS6KB2;PIK3R3;KLF4;ARRB1;BCL2;EPHX1;SOS2;UGT1A1;GSTM2;XIAP;GSTA3;CREB3L2;RPS6KA3;RELA"
159;prerank;CHOLINERGIC SYNAPSE;-0.29340760701017043;-1.1749228008155124;0.20193637621023514;0.5133207220685437;1.0;23/77;22.06%;"GNG5;CREB5;CREB3L1;SH2D3C;PLCB3;KCNJ2;GNB1;GNG10;ADCY4;HRAS;GNB2;GNAI1;JAK2;ATF4;CAMK2D;CAMK2G;PRKCA;AKT1;ITPR3;GNAI2;PRKCG;GNB4;PLCB1"
160;prerank;CALCIUM SIGNALING PATHWAY;-0.262607625311229;-1.1718636837610175;0.16312997347480107;0.5157082089797971;1.0;43/147;23.34%;"GRIN3A;CAMK1;VDAC2;SLTM;PLCB3;SPHK1;GDNF;PDGFA;P2RX4;PPP3CC;PTAFR;ADCY4;ADRA1B;PDGFRA;GNAS;KDR;PDGFRB;VDAC3;PPIF;CALM1;FGFR1;BDKRB2;PDGFB;LTB4R2;EDNRA;CXCR4;ATP2B4;VEGFA;CAMK2D;PLCG2;TNNI3;CAMK2G;PRKCA;CALM2;ORAI2;NGF;ITPR3;PRKCG;NFATC4;CASQ2;PLCB1;TGFA;FLT1"
161;prerank;INTESTINAL IMMUNE NETWORK FOR IGA PRODUCTION;-0.41155774343338136;-1.1666532726685654;0.27993527508090615;0.523390398759508;1.0;6/15;27.04%;"PIGR;CXCR4;CD40;CCL25;TGFB1;IL15"
