,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000001,1205.4411511277447,0.05218835582704327,0.10913526378534716,0.4781988334191413,0.6325086927577107,0.9999948337461514
ENSMUSG00000000028,55.94114153928686,0.00013942871573480357,0.2588895298596297,0.0005385645213632317,0.9995702877041812,0.9999948337461514
ENSMUSG00000000037,26.22830743832206,0.17041759362848685,0.3567683837520464,0.4776701114494688,0.6328850205964036,0.9999948337461514
ENSMUSG00000000049,19.17162516773965,0.8116335899288387,0.5471051095809306,1.4835057756096093,0.1379400830879795,0.9999948337461514
ENSMUSG00000000056,826.5439382685089,-0.19613612618669893,0.22116463944052672,-0.8868331152884944,0.3751687558534771,0.9999948337461514
ENSMUSG00000000058,1127.5453386372908,-0.4034003999697795,0.2627322501555973,-1.5354049597294381,0.12468438619749435,0.9999948337461514
ENSMUSG00000000078,1148.4763963922785,0.07471307146135425,0.16803528577197666,0.4446272764563251,0.6565891322420037,0.9999948337461514
ENSMUSG00000000085,549.7980880235225,0.11278048823054779,0.14392764202008035,0.7835915787101757,0.433279798753214,0.9999948337461514
ENSMUSG00000000088,2791.4510175754385,0.025882443883905298,0.11908882102597677,0.2173373089171785,0.8279454835886736,0.9999948337461514
ENSMUSG00000000093,672.840412319442,-0.3471087316774015,0.2186104360866203,-1.587795797360132,0.11233252211622569,0.9999948337461514
ENSMUSG00000000120,7425.646727489069,-0.14503618222715484,0.3710378422748476,-0.3908932343340838,0.6958761551266227,0.9999948337461514
ENSMUSG00000000125,26.60052176805836,0.5941137124081983,0.7865549928064572,0.7553365217203424,0.45004709044433977,0.9999948337461514
ENSMUSG00000000126,177.04389563693522,-0.10346640325471664,0.23869312122043984,-0.43347040218709315,0.6646730639628953,0.9999948337461514
ENSMUSG00000000127,288.90298787668854,0.03658827421527456,0.1525374932761483,0.23986413719960956,0.8104355836788962,0.9999948337461514
ENSMUSG00000000131,1432.6001367361405,-0.09368480903788323,0.07855028943322333,-1.1926729960368379,0.23299746539865018,0.9999948337461514
ENSMUSG00000000134,838.9249782171596,-0.1512593849182396,0.08484040109992982,-1.7828697525849473,0.0746075078819904,0.9999948337461514
