,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000001,1205.4411511277447,0.12229694149797662,0.10359316158114942,1.1805503339346934,0.23778140373056067,0.9999387003492388
ENSMUSG00000000028,55.94114153928686,-0.25225052881579113,0.24622543059643442,-1.0244698453963996,0.3056134066541001,0.9999387003492388
ENSMUSG00000000037,26.22830743832206,-0.13173287645174517,0.3255010510081878,-0.40470799109165234,0.6856921675525269,0.9999387003492388
ENSMUSG00000000049,19.17162516773965,0.4312153917508391,0.5064884793649076,0.851382428859084,0.3945569492258375,0.9999387003492388
ENSMUSG00000000056,826.5439382685089,-0.12145844872411395,0.2096484582408753,-0.5793433910425635,0.5623574928334769,0.9999387003492388
ENSMUSG00000000058,1127.5453386372908,0.18170254610657796,0.2488002778566823,0.7303148841788876,0.46519773225278993,0.9999387003492388
ENSMUSG00000000078,1148.4763963922785,0.03568662590395383,0.15925785602983492,0.22408078818584873,0.8226944412030933,0.9999387003492388
ENSMUSG00000000085,549.7980880235225,0.03505485292717019,0.13661637358595344,0.25659334973574827,0.7974927093063562,0.9999387003492388
ENSMUSG00000000088,2791.4510175754385,0.015673435034680966,0.11291388670363521,0.13880874613606198,0.8896012824810839,0.9999387003492388
ENSMUSG00000000093,672.840412319442,-0.3568884074119675,0.20707793678044806,-1.7234496970594901,0.0848072343971128,0.9999387003492388
ENSMUSG00000000120,7425.646727489069,0.15985550654595848,0.3517136620268643,0.45450468322651766,0.6494656219435953,0.9999387003492388
ENSMUSG00000000125,26.60052176805836,-0.00029832149936407146,0.7677864186523209,-0.0003885475076359241,0.9996899839503194,0.9999387003492388
ENSMUSG00000000126,177.04389563693522,-0.02428639155067154,0.2266362996849772,-0.10716020154065985,0.914661888138233,0.9999387003492388
ENSMUSG00000000127,288.90298787668854,0.1458416073197712,0.1437286647353678,1.0147009129201454,0.31024841883265286,0.9999387003492388
ENSMUSG00000000131,1432.6001367361405,-0.027804017500150116,0.07438875388994376,-0.3737664101926676,0.7085781119622889,0.9999387003492388
ENSMUSG00000000134,838.9249782171596,-0.15640443793438388,0.08030222198994057,-1.9476975114583581,0.05145116805897822,0.9999387003492388
ENSMUSG00000000142,195.05187366249046,0.22627043358071325,0.18959492101181846,1.1934414296182998,0.23269653769933885,0.9999387003492388
ENSMUSG00000000148,478.37539055689814,0.04374723677200067,0.11728294288039971,0.37300596060769287,0.7091440076831405,0.9999387003492388
ENSMUSG00000000149,2311.4871024212657,-0.13961427154280318,0.12793107712896976,-1.0913241307431139,0.2751302833350948,0.9999387003492388
ENSMUSG00000000154,184.03499314612733,0.01128832253735896,0.25695685273783514,0.04393080946113577,0.9649595566019106,0.9999387003492388
ENSMUSG00000000167,13.946552644785504,-0.2802994022393784,0.5151139487835528,-0.5441502853908509,0.5863380593121601,0.9999387003492388
ENSMUSG00000000168,2260.1656876634293,0.05122837504105468,0.0889926602792188,0.5756471924799547,0.564853675765604,0.9999387003492388
ENSMUSG00000000171,1813.4483554444364,0.04077732158048191,0.16043618439527388,0.2541653663366674,0.7993678058450168,0.9999387003492388
ENSMUSG00000000184,191.0200135322067,-0.22282484797182045,0.23674136819331107,-0.9412163563651998,0.3465939963999547,0.9999387003492388
