,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000001,1219.011406442459,0.01218733026404539,0.047872178609960285,0.2545806482579778,0.7990470072663912,0.9999691711146262
ENSMUSG00000000028,54.88847438818584,-0.03864554644737746,0.16485117768893479,-0.23442687513157778,0.8146535965229604,0.9999691711146262
ENSMUSG00000000037,27.336317178313845,-0.4485529672506164,0.2284935252008767,-1.963088305702657,0.04963591414429536,0.9999691711146262
ENSMUSG00000000049,17.360795688537795,-0.2095207201274241,0.37290305346708386,-0.5618637825016322,0.5742088312805177,0.9999691711146262
ENSMUSG00000000056,828.7240410837284,0.10574157271789734,0.14800973775516138,0.7144230800058284,0.47496560449836134,0.9999691711146262
ENSMUSG00000000058,1164.4334022954067,0.1564777588507613,0.14521262374436525,1.0775768305531574,0.28122264661777907,0.9999691711146262
ENSMUSG00000000078,1177.0608023089749,-0.030539548214237076,0.08806673293168527,-0.3467773493758089,0.7287585950158425,0.9999691711146262
ENSMUSG00000000085,560.5502555530231,-0.007518975497240102,0.10212750544791316,-0.07362341285301356,0.9413100409307646,0.9999691711146262
ENSMUSG00000000088,2642.6775326134766,-0.06291621489581416,0.07708958320334658,-0.8161441829287626,0.4144176764284292,0.9999691711146262
ENSMUSG00000000093,700.3461478557323,0.08021176120515154,0.10941545434837634,0.7330935257990073,0.46350138857250145,0.9999691711146262
ENSMUSG00000000120,7323.718452526963,0.08208591315893718,0.24126505900110712,0.34023125229484846,0.7336823846101235,0.9999691711146262
ENSMUSG00000000125,23.115661306549924,-0.15628519846600591,0.2758956881546525,-0.5664648096218189,0.5710778485235575,0.9999691711146262
ENSMUSG00000000126,182.48165738569045,-0.06305054709779949,0.10681787517947781,-0.5902621353575938,0.5550149206345587,0.9999691711146262
ENSMUSG00000000127,296.3498633665323,-0.05816876161982302,0.08324756821450106,-0.6987442740662602,0.48471185972881514,0.9999691711146262
ENSMUSG00000000131,1445.4915210365086,0.05342686633199363,0.047959488065074204,1.1139999296802536,0.26527921681988664,0.9999691711146262
