,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000001,1205.4411511277447,-0.06871473497956194,0.1446672845678297,-0.47498461856691504,0.634797936665922,0.9998482435774374
ENSMUSG00000000028,55.94114153928686,-0.045514624571282906,0.3406711610607247,-0.13360281049199207,0.8937166616650738,0.9998482435774374
ENSMUSG00000000037,26.22830743832206,0.665329137172588,0.45508303052561117,1.4619950482533859,0.143742566810269,0.9998482435774374
ENSMUSG00000000049,19.17162516773965,-0.19803573957149256,0.7012112413950055,-0.2824195162323921,0.7776218520382822,0.9998482435774374
ENSMUSG00000000056,826.5439382685089,0.24514039481053967,0.29277110782666765,0.8373107463721206,0.4024179202792353,0.9998482435774374
ENSMUSG00000000058,1127.5453386372908,0.5686071078310515,0.3476766305384427,1.6354481661607694,0.1019551322749168,0.9998482435774374
ENSMUSG00000000078,1148.4763963922785,0.2238489484361992,0.22270006681476773,1.0051588741658846,0.31482035459980096,0.9998482435774374
ENSMUSG00000000085,549.7980880235225,-0.14613787865892663,0.191012361530122,-0.7650702681662893,0.4442297031468757,0.9998482435774374
ENSMUSG00000000088,2791.4510175754385,-0.04609351716594779,0.15779126579561822,-0.29211703786983484,0.7701971402141188,0.9998482435774374
ENSMUSG00000000093,672.840412319442,0.565894018756696,0.28945020179581327,1.9550652072299968,0.05057537425471266,0.9998482435774374
ENSMUSG00000000120,7425.646727489069,-0.14520083499694808,0.4913577723333169,-0.29550938882564337,0.7676047811793416,0.9998482435774374
ENSMUSG00000000125,26.60052176805836,-1.7074920063174828,1.056371336925998,-1.616374797981761,0.10601330381408941,0.9998482435774374
ENSMUSG00000000126,177.04389563693522,0.03720445474213215,0.31742897535946424,0.1172056038677658,0.9066971262846938,0.9998482435774374
ENSMUSG00000000127,288.90298787668854,-0.058799757535817246,0.2010652905883164,-0.2924411138479911,0.7699493771004053,0.9998482435774374
ENSMUSG00000000131,1432.6001367361405,-0.05461272887698746,0.10386624794177833,-0.525798610801849,0.5990281398640354,0.9998482435774374
ENSMUSG00000000134,838.9249782171596,0.13437983131501116,0.11217450260261651,1.1979534403736836,0.23093514336337628,0.9998482435774374
ENSMUSG00000000142,195.05187366249046,-0.22577368649363308,0.26489365681380905,-0.8523182065183501,0.39403750364078227,0.9998482435774374
ENSMUSG00000000148,478.37539055689814,-0.14945545520568065,0.16383229568872634,-0.9122466030118934,0.36163891636712997,0.9998482435774374
ENSMUSG00000000149,2311.4871024212657,0.052671443041201346,0.1786472184793765,0.29483494615552536,0.7681199692407243,0.9998482435774374
ENSMUSG00000000154,184.03499314612733,0.06030972828405463,0.3597760771319182,0.16763129100977162,0.866873352853182,0.9998482435774374
ENSMUSG00000000167,13.946552644785504,1.075118876293697,0.7140354819254706,1.5056939094882618,0.13214576818750962,0.9998482435774374
ENSMUSG00000000168,2260.1656876634293,0.028986700659768733,0.12431232757951004,0.23317639709729407,0.8156244331169874,0.9998482435774374
ENSMUSG00000000171,1813.4483554444364,0.04422261317211133,0.2240574056353824,0.19737179874374056,0.843536596869229,0.9998482435774374
ENSMUSG00000000184,191.0200135322067,0.26274639689394963,0.3299039899694456,0.796432916492717,0.4257804523495988,0.9998482435774374
ENSMUSG00000000194,1142.6427112943147,0.06532475992570469,0.18737844757260072,0.3486247259060799,0.7273710624219454,0.9998482435774374
ENSMUSG00000000197,742.5106097041264,-0.2813029015564073,0.4076175338222532,-0.690114821407739,0.4901219832380693,0.9998482435774374
ENSMUSG00000000202,19.85416484976837,-2.5117388733049406,1.8217941991967574,-1.378717131941898,0.16798198524477448,0.9998482435774374
ENSMUSG00000000204,11.247759588705978,1.719791755762773,1.4137905476616466,1.216440270171024,0.22381725138245734,0.9998482435774374
ENSMUSG00000000214,230.7357795114539,-0.6422164584467762,0.7651222369480005,-0.8393645190715098,0.4012647879031074,0.9998482435774374
ENSMUSG00000000223,11313.581477188707,0.16883716942995391,0.4852344431858081,0.34794968040902663,0.72787797407515,0.9998482435774374
ENSMUSG00000000247,6.3019392975054,3.515597260661096,3.242237960942943,1.08431191757395,0.27822652299843786,0.9998482435774374
ENSMUSG00000000253,836.0435189828968,-0.18353528786366213,0.15869699651147137,-1.1565139347195859,0.2474710031501972,0.9998482435774374
ENSMUSG00000000266,710.7183502549748,-0.07807734252908013,0.1667365249148056,-0.46826778097344857,0.6395931058783619,0.9998482435774374
ENSMUSG00000000275,323.13915433305925,0.23858548730421905,0.3069353427949768,0.7773151346196931,0.4369728679658108,0.9998482435774374
ENSMUSG00000000276,592.9860936263606,-0.047642952443058,0.36497379545415254,-0.1305380085816129,0.8961407848941733,0.9998482435774374
ENSMUSG00000000278,380.11081833260715,0.1453206833780484,0.3205710774318757,0.45331813631543355,0.6503196750943581,0.9998482435774374
ENSMUSG00000000282,716.3805356969455,0.1379056205209257,0.1315090562406178,1.0486397246179329,0.294343965435256,0.9998482435774374
ENSMUSG00000000290,67.05083586686449,0.2885637718795841,0.840153877328387,0.34346538136226984,0.7312483802242147,0.9998482435774374
ENSMUSG00000000295,231.87894672493675,-0.033939840887026874,0.26931683981190285,-0.12602197809365076,0.8997145272675514,0.9998482435774374
ENSMUSG00000000296,131.69250791209973,-0.28411530112637623,0.3225755224007532,-0.8807714206331013,0.37844155129532,0.9998482435774374
