,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000001,1205.4411511277447,-0.04749924296584091,0.09826386981011423,-0.48338461590845927,0.6288226694263661,0.9344062445226932
ENSMUSG00000000028,55.94114153928686,-0.281242683223342,0.2352712522874198,-1.1953975697794181,0.23193173472575224,0.8887206818168618
ENSMUSG00000000037,26.22830743832206,0.17089814113052426,0.3049079881561743,0.5604908620596387,0.5751446708479466,0.9234789631339133
ENSMUSG00000000049,19.17162516773965,-0.06790299566529041,0.49108253602931157,-0.13827206362157712,0.890025403405075,0.9842980685566184
ENSMUSG00000000056,826.5439382685089,-0.18253134474389823,0.19901813020570547,-0.9171593791743171,0.3590591292209676,0.8889516770087402
ENSMUSG00000000058,1127.5453386372908,-0.44508027863031924,0.23632722944562118,-1.8833220347667643,0.05965673903114338,0.8887206818168618
ENSMUSG00000000078,1148.4763963922785,-0.026139827059329872,0.15130297519295302,-0.17276479213970763,0.862836312642659,0.9774170189667464
ENSMUSG00000000085,549.7980880235225,0.08432082375447815,0.12978086011726386,0.6497169434559906,0.5158750773101615,0.9122848517505865
ENSMUSG00000000088,2791.4510175754385,0.17517211693254714,0.10742911775305564,1.6305832217221636,0.10297829184533723,0.8887206818168618
ENSMUSG00000000093,672.840412319442,-0.22298866571033266,0.196762272660233,-1.1332897444998875,0.2570925970574711,0.8887206818168618
ENSMUSG00000000120,7425.646727489069,-0.009198919433733835,0.334271851548189,-0.027519276275070108,0.9780455654248368,0.9979994132653713
ENSMUSG00000000125,26.60052176805836,0.14720530719877092,0.7116493939707499,0.20685088534596763,0.8361263146802004,0.9736357698448849
ENSMUSG00000000126,177.04389563693522,-0.03762251288268607,0.2148795145030625,-0.17508655010550045,0.8610116264872323,0.9773007127783657
ENSMUSG00000000127,288.90298787668854,0.024443080172120515,0.13647271683420062,0.17910598351915405,0.8578544838106772,0.9770234319416151
ENSMUSG00000000131,1432.6001367361405,-0.10510189687269052,0.07060059238538705,-1.488682931992573,0.13657088158211622,0.8887206818168618
ENSMUSG00000000134,838.9249782171596,-0.09042435784908708,0.0763420373552452,-1.1844635142275821,0.2362296309507539,0.8887206818168618
ENSMUSG00000000142,195.05187366249046,0.3094294361871972,0.1785236681525444,1.7332684197525945,0.08304797107498342,0.8887206818168618
ENSMUSG00000000148,478.37539055689814,0.05145549643677641,0.1114977598594473,0.4614935448177665,0.6444445516073718,0.9368444145843343
ENSMUSG00000000149,2311.4871024212657,-0.026024066035817205,0.12143505870512766,-0.2143043888092453,0.8303096957681586,0.9720162289455486
ENSMUSG00000000154,184.03499314612733,0.06032289506542788,0.24405255495486913,0.2471717416627044,0.8047753137931407,0.9686940457849168
ENSMUSG00000000167,13.946552644785504,-0.4282087986523116,0.4713508718853901,-0.9084714258392873,0.36362920385154174,0.8897097829486812
ENSMUSG00000000168,2260.1656876634293,-0.09079303022540972,0.08457725449333348,-1.073492285476897,0.28305029813956717,0.8887206818168618
ENSMUSG00000000171,1813.4483554444364,-0.09697132309260756,0.152444659384597,-0.6361083653836779,0.5247057934498254,0.9131640757257017
ENSMUSG00000000184,191.0200135322067,0.22448044892397412,0.22234896766150072,1.0095861981501004,0.3126935848463871,0.8887832089438528
ENSMUSG00000000194,1142.6427112943147,-0.1748315567982428,0.12721215856267207,-1.3743305575002145,0.16933908383366736,0.8887206818168618
ENSMUSG00000000197,742.5106097041264,0.06533438572669212,0.2772421240083598,0.23565822098781086,0.8136978916737907,0.9694511874419346
ENSMUSG00000000202,19.85416484976837,1.7367270918516355,1.2361048944491935,1.4049997695588112,0.16002134679661173,0.8887206818168618
ENSMUSG00000000204,11.247759588705978,0.30006502638836546,0.9435763039487333,0.318008225866457,0.7504786972288554,0.958484185493272
ENSMUSG00000000214,230.7357795114539,0.5229391763624577,0.5201707571641861,1.0053221353952384,0.3147417597665012,0.8887832089438528
ENSMUSG00000000223,11313.581477188707,-0.07701011352847073,0.3301028013801789,-0.23329130563717426,0.8155352094670141,0.9695291165411115
ENSMUSG00000000247,6.3019392975054,1.2292785102011867,2.4174491981346566,0.5085023135748699,0.6111011170083309,0.9331979186565938
ENSMUSG00000000253,836.0435189828968,0.15974507219007805,0.10828950451325757,1.4751667108285729,0.1401677288241083,0.8887206818168618
ENSMUSG00000000266,710.7183502549748,-0.06335402545436408,0.11348679720771844,-0.5582501842783105,0.5766735566154626,0.9242699742047558
ENSMUSG00000000275,323.13915433305925,-0.1331814582650945,0.20814836003377024,-0.6398390947855029,0.5222772131983646,0.9129186425446315
ENSMUSG00000000276,592.9860936263606,-0.28865305153641463,0.2484735837183297,-1.161705189005655,0.24535523722503605,0.8887206818168618
ENSMUSG00000000278,380.11081833260715,-0.08509960709077978,0.2175853175735668,-0.39110914302389516,0.6957165626943764,0.9462249166858236
ENSMUSG00000000282,716.3805356969455,0.0841327902433832,0.08869139662057492,0.9486014816443402,0.34282333715920665,0.8887832089438528
ENSMUSG00000000290,67.05083586686449,1.5671645083488204,0.5661190837604079,2.7682594586620106,0.005635656993418247,0.6029611639902234
ENSMUSG00000000295,231.87894672493675,0.24406166042738717,0.1850010900901359,1.3192444450380043,0.18708740401887658,0.8887206818168618
ENSMUSG00000000296,131.69250791209973,0.28358328696788043,0.22220919532949668,1.2761996034744507,0.20188496878535145,0.8887206818168618
ENSMUSG00000000301,70.3176032053757,0.11455631777839537,0.20880476183625915,0.5486288567893309,0.5832601782582081,0.925906219875865
ENSMUSG00000000303,3478.0017474458245,-0.2859611040600414,0.1560332021938045,-1.8326939397478816,0.06684809904456857,0.8887206818168618
ENSMUSG00000000305,308.9768893234539,0.18584574736261192,0.14725487449760333,1.2620685596770291,0.20692411736361727,0.8887206818168618
ENSMUSG00000000308,5526.596105668525,0.065493521214123,0.13014799558372087,0.5032234336024998,0.6148071910580737,0.9334334797237802
ENSMUSG00000000317,28.339994337849145,0.17336511807784868,0.4210276481760009,0.4117665878450276,0.6805105133640714,0.944672032033332
ENSMUSG00000000318,13.98885407517826,-0.12795526776388835,0.5206070212264337,-0.24578091064245425,0.8058518349669682,0.9686940457849168
ENSMUSG00000000320,37.397402441323194,0.23109906808050443,0.3529321726189221,0.6547973973742349,0.5125982065422457,0.9122848517505865
ENSMUSG00000000326,914.6848538029302,0.11439407718982196,0.27374614542597425,0.41788379161216765,0.6760320836318408,0.94335495751337
ENSMUSG00000000339,1453.1062043732213,-0.11239389183761576,0.12808620043541893,-0.8774863447861019,0.380222532568681,0.8933528108544385
ENSMUSG00000000340,493.0226355112278,-0.04894563841048482,0.09323444679796639,-0.5249737633618095,0.599601429895696,0.9298569500365171
ENSMUSG00000000346,2740.258872562693,0.10765464409946675,0.06867826418824398,1.567521331121449,0.11699288422107891,0.8887206818168618
ENSMUSG00000000355,693.7213372657104,-0.005285284018606828,0.14349728444840212,-0.036831944513258566,0.9706190032835192,0.9976943495892225
ENSMUSG00000000359,10.321938513614459,0.42621904414162004,0.5236511287506992,0.8139370293318612,0.41568102615254854,0.8995855910988517
ENSMUSG00000000365,21.943631976371456,-0.6786645446236138,0.5243752399723178,-1.2942345345280624,0.19558442141037458,0.8887206818168618
ENSMUSG00000000374,2136.5392679406746,-0.2797429815822108,0.16955218157672122,-1.6498931419271003,0.09896479365964589,0.8887206818168618
ENSMUSG00000000378,850.5129707958686,0.0049666713304166886,0.06614148504693337,0.07509162104377283,0.940141814441878,0.993654875680206
ENSMUSG00000000384,428.4565760565872,0.09450083865592876,0.08972521059919619,1.0532250414887894,0.29223786413015973,0.8887206818168618
ENSMUSG00000000392,63.94861198335657,-0.06214441508493329,0.355775748675979,-0.17467299363771704,0.8613365894577022,0.9773007127783657
ENSMUSG00000000399,2564.7139750263145,0.029719346083326794,0.07503957087423849,0.39604898771522185,0.6920688896600145,0.9452412851255014
ENSMUSG00000000402,16.60016905191002,-0.16054603247516347,0.8157929343196044,-0.19679752756018123,0.8439859860038343,0.9743621138185573
ENSMUSG00000000409,36.58399979905204,0.04147664871600345,0.33082682487445986,0.12537268926648484,0.9002285083047062,0.9855868292034876
ENSMUSG00000000416,472.7100891964395,0.09529579497512518,0.2073063209680555,0.4596859108305222,0.6457416838910751,0.9368444145843343
ENSMUSG00000000420,1136.3552370117718,-0.06644060234689572,0.07967179947117967,-0.8339287274530535,0.4043211478676376,0.8983044661087605
ENSMUSG00000000439,663.8481516625067,-0.10032272767312264,0.07953177112994084,-1.2614169940867161,0.20715864872300138,0.8887206818168618
ENSMUSG00000000440,29.840080340743206,0.4093378774386816,0.33471462679144853,1.2229458908401059,0.22135013398497572,0.8887206818168618
ENSMUSG00000000441,1794.2125865349194,-0.04647709346829808,0.08455165093989417,-0.549688775460311,0.5825328569309065,0.9254047594811342
ENSMUSG00000000486,30.623432126138127,-0.10747565554021188,0.3742556592413405,-0.2871717578247913,0.7739808099590851,0.9625645897783582
ENSMUSG00000000489,202.10590079561553,0.2622969704785741,0.21931967004171626,1.1959573458627,0.23171320474563917,0.8887206818168618
ENSMUSG00000000530,198.23817074898616,0.46953879572964907,0.20131163787173806,2.3323976730486238,0.019679780414063416,0.8077313152460673
ENSMUSG00000000531,190.6317157618245,0.13899492877097688,0.15077074122858578,0.9218959039290296,0.3565828759155839,0.8887832089438528
ENSMUSG00000000532,1177.207898407143,-0.08875485396949342,0.12324624385359176,-0.7201424659637353,0.4714372834044147,0.9057725881089439
ENSMUSG00000000538,6421.219969485571,-0.1525859811762632,0.14705234860235106,-1.0376303583486164,0.2994421786309639,0.8887206818168618
ENSMUSG00000000552,572.6619221445549,0.05148824622691019,0.22067213447497824,0.23332463951287147,0.81550932698136,0.9695291165411115
ENSMUSG00000000555,69.37964546810382,0.17756570868563895,0.35591781040165066,0.49889526035591575,0.6178531732198191,0.9339264948801417
ENSMUSG00000000560,1141.7044187206627,-0.04332601820996453,0.3339767220094053,-0.1297276587101313,0.8967818989900502,0.9849484815750765
ENSMUSG00000000561,1128.9659596692372,-0.10767576249115289,0.09331760564552924,-1.1538633224277497,0.24855620827940939,0.8887206818168618
ENSMUSG00000000563,5610.454208571452,0.0801629330178019,0.09561416600650331,0.8384001698278634,0.40180599410562223,0.8964289733268995
ENSMUSG00000000567,86.2965563672914,0.4193247532220536,0.5983432828888032,0.7008096609651109,0.48342180812104096,0.9070517621891236
ENSMUSG00000000568,1508.032939785005,-0.022530700513115755,0.16309734967005182,-0.13814265258568376,0.890127677015114,0.9842980685566184
ENSMUSG00000000579,179.32626218367295,0.31986041371278634,0.23044002022955937,1.388041944251473,0.16512427319446088,0.8887206818168618
ENSMUSG00000000581,1002.0649349822633,0.04168574112431284,0.09383448843649374,0.4442475450007418,0.6568636210927583,0.9391340668933402
ENSMUSG00000000594,1017.3992571146919,0.12238700811698638,0.16674172193885747,0.7339915091069077,0.4629539130245458,0.9046951825740849
ENSMUSG00000000600,815.0857833653495,0.05212791014814216,0.09441279960301663,0.5521275755758501,0.5808609502031911,0.9250915460131213
ENSMUSG00000000605,2738.1853906138977,-0.04624964153338124,0.07744156609613416,-0.5972198635028637,0.550360599058013,0.9185754885827035
ENSMUSG00000000627,1747.9669636622248,-0.10355339223931652,0.17844015880686398,-0.5803256000875806,0.5616950668940628,0.9214813106619354
ENSMUSG00000000628,102.52554384801863,0.019264347380422337,0.2604029930451098,0.07397897833334488,0.9410271122771827,0.993654875680206
ENSMUSG00000000631,3983.2710917976738,-0.2583215084498589,0.11027118410545622,-2.3426021090225797,0.01914979316447448,0.8035424383149041
ENSMUSG00000000632,775.5187547879091,0.1672934106905666,0.17324225150540412,0.9656617207226037,0.33421347994347284,0.8887832089438528
ENSMUSG00000000682,46.95752136964907,2.046963587987116,0.6568462148385928,3.1163513494404738,0.0018310396929076297,0.49117639762247167
ENSMUSG00000000686,27.8416536805624,-0.2847193713130499,0.4404973589135766,-0.6463588613000298,0.5180469761741604,0.9122848517505865
ENSMUSG00000000693,153.49120501206443,0.05769358309455441,0.3066594352949372,0.18813568556619237,0.8507702875087679,0.9748095791865763
ENSMUSG00000000708,901.688210475427,-0.07173422677106417,0.08929778224219981,-0.8033147629187641,0.4217928272177197,0.9016041091701975
ENSMUSG00000000711,4568.464707860706,-0.06479637803225657,0.11843462303386493,-0.5471067190692104,0.5843054164193995,0.925906219875865
ENSMUSG00000000732,79.63207074348693,0.14274608621015725,0.2874452264988508,0.496602736976493,0.6194692226911946,0.9340168157470256
ENSMUSG00000000738,993.535893503836,-0.18331274634003297,0.07730939660426081,-2.3711573804979085,0.01773247866725189,0.7912213845226334
ENSMUSG00000000739,27.56278612385043,-0.2563041656078192,0.49982307281229704,-0.5127897841244143,0.6080983766301822,0.9331979186565938
ENSMUSG00000000740,4761.366924921308,0.1863241184148338,0.16065708207861135,1.159762868864152,0.24614536561065026,0.8887206818168618
ENSMUSG00000000743,1631.5609292742613,0.16676927798088548,0.15323855870935954,1.088298398167455,0.27646339746827153,0.8887206818168618
ENSMUSG00000000751,1697.1457889097042,-0.2559776903147937,0.1523435976795217,-1.6802654933572094,0.09290567165371265,0.8887206818168618
ENSMUSG00000000753,1331.1193857898525,0.1672857033502499,0.16881688842344655,0.9909299058435672,0.3217198082092074,0.8887832089438528
ENSMUSG00000000759,745.8667606936538,0.036739377897822716,0.07963629206473177,0.46133963479815693,0.644554953155352,0.9368444145843343
ENSMUSG00000000766,24.819670373650457,-0.13095461539568135,0.7511756015008323,-0.17433289251412973,0.8616038505354204,0.9773007127783657
ENSMUSG00000000776,368.3309263741724,0.09077057146622491,0.09793974509751183,0.9268001604032249,0.35403030167666316,0.8887832089438528
ENSMUSG00000000782,48.38490967073753,0.3123364211582874,0.2739355983893624,1.1401819369030801,0.2542105112375863,0.8887206818168618
ENSMUSG00000000787,6226.285834740932,-0.2236472024439297,0.15376616588895237,-1.454463022804668,0.14581797808663077,0.8887206818168618
ENSMUSG00000000791,7.3640869316084085,0.2702246854950054,0.8101009888259716,0.33356913424661416,0.7387047127399291,0.9555517260638262
ENSMUSG00000000792,288.6744368542702,0.7608208623216266,0.44368653283999976,1.7147711413544084,0.08638719448881323,0.8887206818168618
ENSMUSG00000000804,2876.032945400181,-0.19544561481492015,0.13960928774315481,-1.3999470807020362,0.16152916599931044,0.8887206818168618
ENSMUSG00000000805,95.77672139488712,1.0784460993326752,0.3878497554716874,2.780576973733327,0.0054262394060000775,0.6029611639902234
ENSMUSG00000000811,261.97548461583176,-0.18513219836117956,0.12807880167642743,-1.4454554222711207,0.148330005660276,0.8887206818168618
