,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene Symbol
ENSMUSG00000045140,96.81562625915609,-0.3758956720940748,0.31021248875324475,-1.2117361025818567,0.22561341462705176,0.6184659910036434,Pigw
ENSMUSG00000045160,233.3688764609809,0.16143899448290489,0.27226419515073735,0.5929497795092932,0.553214762205556,0.8180941289704063,Bola3
ENSMUSG00000045165,91.81702609772236,0.25462751860843374,0.5748255937367936,0.4429648251275063,0.6577911772801508,0.8675254641490097,AI467606
ENSMUSG00000045176,185.24678482045627,-0.19032463434531408,0.26319927511245345,-0.7231199032140068,0.4696062223052295,0.7759166291572114,Borcs6
ENSMUSG00000045180,439.6712757683434,-0.08635885072463736,0.2692553059260308,-0.32073221520233164,0.7484133317992652,0.90918158549575,Shroom2
ENSMUSG00000045193,1052.1443542648344,0.6762120865702317,0.4270554362668109,1.583429290776562,0.11332365125746091,0.49904649833469505,Cirbp
ENSMUSG00000045205,507.45015472114954,-0.17485077424277187,0.24330995756555698,-0.7186338610727036,0.47236654429253233,0.7771184750640885,Dpy19l4
ENSMUSG00000045210,674.9629562887034,-0.10763804470964651,0.21967806016517355,-0.48998085939358094,0.6241474432649559,0.8522367678534833,Vcpip1
ENSMUSG00000045211,574.1309347439918,0.35898901767164526,0.23209057221190585,1.5467626032817792,0.12192050096015097,0.5109486907783855,Nudt18
ENSMUSG00000045216,2286.2440347592856,-0.05468513210103982,0.15725168174583318,-0.3477554675022663,0.7280238363646796,0.90102128283981,Hs6st1
ENSMUSG00000045237,190.83956987268928,0.2615407020327769,0.22253103898067408,1.1752998738099212,0.23987476499136295,0.6304159663595283,Eola1
ENSMUSG00000045248,201.52607789515235,0.012596765188572653,0.2297098520814288,0.054837722781290565,0.9562677471699205,0.988165541383235,Med26
ENSMUSG00000045251,89.89748121734867,0.002408514227183671,0.3695771746393497,0.006516945288988719,0.9948002667762891,0.9979393810666426,Zfp688
ENSMUSG00000045252,269.25694169197413,-0.10043692367595806,0.17821574652704664,-0.5635693008794562,0.5730472843124572,0.8262571624623665,Zfp574
ENSMUSG00000045257,92.0533379157248,0.40575175209995207,0.5048913782963111,0.8036416733221062,0.42160394830057313,0.752071361191225,Morn2
ENSMUSG00000045259,21.674938347908498,0.5588800183677916,0.8516807018793687,0.6562083855305563,0.5116900542042131,0.7967446768203678,Klhdc9
