,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene Symbol
ENSMUSG00000000001,3886.694875956162,0.03252777520046205,0.09007445483470332,0.3611209777528396,0.7180090119234191,0.9112436777006234,Gnai3
ENSMUSG00000000028,177.75145594148077,0.6369754865248247,0.3183838018972331,2.00065293123934,0.045429805138745685,,Cdc45
ENSMUSG00000000037,98.33678577877897,-0.16071752485195578,0.3131402154079069,-0.5132446008015923,0.6077802308354912,,Scml2
ENSMUSG00000000056,481.23028785076457,0.17791646464237387,0.20301932768970682,0.8763523486507651,0.38083851469102414,,Narf
ENSMUSG00000000058,2651.811710921711,-0.2825245778444811,0.18083330872423026,-1.56234810852977,0.11820600445248317,0.6269442970708152,Cav2
ENSMUSG00000000078,2440.154959783169,-0.06573625020183482,0.05272456695811077,-1.2467859670438206,0.21247598728563077,0.6769548974809072,Klf6
ENSMUSG00000000085,631.2335138862315,0.03228055713613939,0.09296455038291894,0.3472351235301681,0.728414685727697,,Scmh1
ENSMUSG00000000088,1333.299127094306,0.05413026133160541,0.06934490590151732,0.7805946324086221,0.4350409497309309,0.8027378318064505,Cox5a
ENSMUSG00000000093,70.2432768687527,-0.4190816415076734,0.4203687917146196,-0.9969380452775856,0.3187945832772945,,Tbx2
ENSMUSG00000000120,826.2910396743965,-0.23002896625956457,0.15288415537173897,-1.5045965077299697,0.13242784468115398,0.6272726641625417,Ngfr
ENSMUSG00000000126,1163.7788053592785,-0.5677696116396745,0.25418872204772597,-2.2336538264395194,0.02550585931810765,0.48321845330554375,Wnt9a
ENSMUSG00000000127,495.1603247455606,-0.17710388318111517,0.11083982174368338,-1.5978362324568434,0.11007942869779926,,Fer
ENSMUSG00000000131,1331.9153761498185,-0.20954005310529944,0.09400223347636176,-2.229096536924214,0.025807482293387713,0.48321845330554375,Xpo6
ENSMUSG00000000134,543.5412650453932,0.1065798933021483,0.1360197665476244,0.7835618014006196,0.43329727703574317,,Tfe3
ENSMUSG00000000142,88.22554344529522,0.546560971776764,0.3418094776993061,1.599022284155562,0.10981565121988594,,Axin2
ENSMUSG00000000148,238.25421467683415,-0.05935485195372288,0.13099423221602957,-0.45311042287600595,0.6504692304339841,,Brat1
ENSMUSG00000000149,349.8699679881004,-0.07820430190054722,0.10408996856289905,-0.7513144924555363,0.4524634093374136,,Gna12
ENSMUSG00000000154,344.2506666624973,-0.23947543429476667,0.16927727594304284,-1.4146933364838856,0.1571584289678242,,Slc22a18
ENSMUSG00000000167,18.78766838389848,0.13308825937396704,0.3907184087981813,0.3406244916469022,0.7333862892578712,,Pih1d2
ENSMUSG00000000168,734.0643568151819,0.11794482618283092,0.09208968010155319,1.2807605157577442,0.20027779659445966,0.6720250615412262,Dlat
ENSMUSG00000000171,1034.0819732838856,0.13228157456519193,0.06386977591224528,2.0711138042341335,0.038348162123963234,0.5109716246354605,Sdhd
ENSMUSG00000000184,2352.213153277173,0.6670409532821769,0.29012396731818973,2.2991583889055547,0.021495946913873066,0.46458810372587644,Ccnd2
ENSMUSG00000000194,1209.4947400755523,-0.02233414176906578,0.07099574732755778,-0.31458421961559574,0.7530773622021686,0.925163805191503,Gpr107
ENSMUSG00000000197,12.868439467484261,0.1798166386995693,0.6467916374863474,0.2780132399336485,0.7810021952582337,,Nalcn
ENSMUSG00000000204,537.4709272261024,0.31689179629676295,0.7728925101011614,0.4100075911659255,0.6818003789523951,,Slfn4
ENSMUSG00000000216,10.67382380845288,-0.11852220793108675,0.4513051477953736,-0.26262099714587334,0.7928427146040282,,Scnn1g
ENSMUSG00000000223,9.525796946077756,0.5675892210639936,0.5528028786909903,1.0267479474926335,0.3045391654703785,,Drp2
ENSMUSG00000000248,198.9181624145072,-0.5025202999946626,0.5936905383621849,-0.8464347459216147,0.3973102620255249,,Clec2g
ENSMUSG00000000253,574.9531353130303,-0.5190854355308777,0.21122132684058045,-2.4575427268414907,0.013989116896999226,,Gmpr
ENSMUSG00000000266,1194.2143822006474,0.009680139823736146,0.07154541770257171,0.13530062629557046,0.892374189920004,0.9739897528592497,Mid2
ENSMUSG00000000275,3922.8581334085507,-0.30357954556546624,0.15234420627195477,-1.992721305223358,0.04629197309122617,0.524979930357646,Trim25
ENSMUSG00000000276,160.46480404856518,-0.33109821559933333,0.22552650237753055,-1.4681122267620508,0.1420737409247855,,Dgke
ENSMUSG00000000278,444.513642593538,-0.6079097017270716,0.3176155880542722,-1.913979428563801,0.055622784305081094,,Scpep1
ENSMUSG00000000282,444.7178594195902,0.054190305999075004,0.09668423068093537,0.56048753366934,0.5751469404928075,,Mnt
ENSMUSG00000000290,13.681016647680991,0.13590226853586387,0.731502891686838,0.18578500520001318,0.8526133639301301,,Itgb2
ENSMUSG00000000295,175.84083054257786,0.24342985066588382,0.21709898470637476,1.1212850718538432,0.2621665378083182,,Hddc2
ENSMUSG00000000296,106.23016563597334,0.003596350739226599,0.1834733343319808,0.019601490060235573,0.9843612751662912,,Tpd52l1
ENSMUSG00000000301,15.006567732197983,-0.05926319314931115,0.305229532345415,-0.19415943370199698,0.8460510455939985,,Pemt
ENSMUSG00000000303,8874.302070907757,0.16331835513879628,0.11778713335216805,1.3865551396899682,0.16557745555966208,0.6430662885239384,Cdh1
ENSMUSG00000000305,52.96619903428612,-0.924415029557776,0.6687677803873803,-1.3822660969437157,0.16689001177045026,,Cdh4
ENSMUSG00000000308,4326.3748414719375,0.06877929637256258,0.1603892487610388,0.4288273491138778,0.6680488742459263,0.8972722325042649,Ckmt1
ENSMUSG00000000317,5.545024202265764,0.7853832972862457,0.5947324069895342,1.3205658344090647,0.18664617108608117,,Bcl6b
ENSMUSG00000000320,826.516413543499,-0.3289739317713506,0.3542437749425423,-0.9286653853683373,0.35306252483256273,0.7514466443471091,Alox12
ENSMUSG00000000326,595.4308429273829,0.16558210221228764,0.08910552332749187,1.8582697910175487,0.06313071148266204,,Comt
ENSMUSG00000000339,325.6661527369499,0.024663941511867352,0.0802306169732588,0.3074130854569889,0.7585289693470038,,Rtca
ENSMUSG00000000340,319.9147093099886,0.05411272263900926,0.08111735483108917,0.6670918048509875,0.5047134945001669,,Dbt
ENSMUSG00000000346,5796.520125452295,-0.03234228875940315,0.070988420128245,-0.4555995006083357,0.6486780023230087,0.8896100740449883,Dazap2
ENSMUSG00000000355,299.5656598441879,0.04965486299442068,0.09973510394492349,0.49786746120845754,0.6185774630780672,,Mcts1
ENSMUSG00000000365,10.7668848508564,-0.31447833888514876,0.9945715019490249,-0.31619480175017806,0.7518546531076304,,Rnf17
ENSMUSG00000000374,1125.2606268192983,-0.006577594083920251,0.07363595093847498,-0.08932585238718552,0.9288229489562047,0.9843867167119806,Trappc10
ENSMUSG00000000378,305.9958331852309,0.018287483002989924,0.10294511641779248,0.17764303581698815,0.8590033243448162,,Ccm2
ENSMUSG00000000384,253.30397872605798,0.19664991735757098,0.18529466926906749,1.0612821088339808,0.28856171400768926,,Tbrg4
ENSMUSG00000000385,1119.992310158816,-0.053000632937117424,0.16917550556892114,-0.31328786492395183,0.7540619688176041,0.9251669544942728,Tmprss2
