,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene Symbol
ENSMUSG00000000001,3643.17663339118,-0.06880238224040017,0.20552149268740735,-0.33476976709704387,0.7377987682314583,0.9427850447669432,Gnai3
ENSMUSG00000000028,140.00809255154678,-0.5375659510438566,0.23280131102023557,-2.3091190882388557,0.020936973808619624,0.2843467536135133,Cdc45
ENSMUSG00000000037,112.67299251800475,-0.024900038471468225,0.1582014007457651,-0.15739455121186577,0.8749339074398973,0.9761671181947149,Scml2
ENSMUSG00000000056,465.9804857112422,-0.6114191362715004,0.2125521043862285,-2.8765611991330386,0.00402034227514727,0.12377366682465869,Narf
ENSMUSG00000000058,2925.7007935946253,0.18040538932694,0.11222548928603249,1.6075259771613502,0.10793903560317349,0.5525973930559149,Cav2
ENSMUSG00000000078,2371.689157498132,0.21977390585425607,0.24873245244916847,0.883575519359178,0.3769253990062864,0.8151758009466308,Klf6
ENSMUSG00000000085,636.0985604056754,0.09319443738378885,0.09002314557775364,1.0352275160535924,0.3005626713547277,0.7603100733820897,Scmh1
ENSMUSG00000000088,1188.84211296533,-0.15514088329020245,0.07700893394878802,-2.01458292350045,0.04394836821605991,0.3954188172759744,Cox5a
ENSMUSG00000000093,53.02173685555363,0.5970580260445626,0.41638485624820853,1.4339090797496588,0.1515982104364416,0.6179595161592564,Tbx2
ENSMUSG00000000120,1017.9818972888645,0.2032491148361353,0.19307636485023588,1.0526877020591834,0.29248414683136015,0.7525911423697089,Ngfr
ENSMUSG00000000126,1171.9736795946046,-0.19011792658243953,0.16121559466527455,-1.1792775195053167,0.23828768685652046,0.7156470054775876,Wnt9a
ENSMUSG00000000127,489.034909766304,-0.2778078574366143,0.09375946301584524,-2.9629847324281826,0.003046716804618656,0.10943194194790343,Fer
ENSMUSG00000000131,1420.8717857802146,0.018771754499816717,0.07168355280325217,0.2618697562513262,0.7934218571681676,0.9574997047338807,Xpo6
ENSMUSG00000000134,539.9667917869972,0.04003017084230449,0.10810897213791781,0.37027612094245804,0.7111767641245872,0.9353462421616994,Tfe3
ENSMUSG00000000142,45.48288672095652,0.4574032151102795,0.3223380834294064,1.4190169844155354,0.15589406445595339,0.6249110460934394,Axin2
ENSMUSG00000000148,263.22514706140043,-0.005362734395998034,0.1103340023013219,-0.04860454877139704,0.9612344448563174,0.9925489444979205,Brat1
ENSMUSG00000000149,379.8646870870189,0.10026301979752734,0.08202234341280208,1.2223866769195264,0.2215614351244488,0.7025080814303226,Gna12
ENSMUSG00000000154,425.7492518146844,0.1682799543217962,0.18845589569761492,0.892940779055319,0.37188888754292304,0.8129681567606153,Slc22a18
ENSMUSG00000000167,18.908124199972765,-0.06710390315683172,0.2650579895054479,-0.25316687598074644,0.800139262009952,0.9590792584364013,Pih1d2
ENSMUSG00000000168,739.551602639963,0.015456783622940048,0.07486535512522054,0.2064611006931962,0.8364307472770433,0.9667963497152284,Dlat
ENSMUSG00000000171,982.8009343997553,-0.08921712581490839,0.05422547816886333,-1.6452990149220579,0.09990816289985947,0.5391789724818051,Sdhd
ENSMUSG00000000184,2369.831930853672,-0.42195827808599795,0.20320297518030805,-2.076535925281516,0.03784441204960352,0.37320823064417874,Ccnd2
ENSMUSG00000000194,1215.9788795202246,0.053493739800367576,0.09501055859733534,0.5630294210465557,0.5734148500341354,0.8954950690298077,Gpr107
ENSMUSG00000000197,3.0639339856252206,-0.33701859125848055,1.0258828988529733,-0.32851565381906334,0.7425218104269382,0.9440227193713401,Nalcn
